customer_id,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_Data
6128-DAFVY,false,,,true,DSL,23,false,false,false,false,true,true,true,true
6137-MFAJN,false,,,true,Cable,23,true,true,false,false,true,false,false,true
6968-MHOMU,false,,,true,Cable,23,false,false,false,false,true,true,true,true
7351-MHQVU,false,,,true,Cable,23,true,true,false,true,false,true,true,true
7880-XSOJX,false,,,true,DSL,23,true,true,false,true,false,false,false,true
9074-KGVOX,false,,,true,DSL,23,true,false,false,false,true,false,false,true
9693-XMUOB,false,,,true,Cable,23,false,true,false,false,true,true,true,true
9754-CLVZW,false,,,true,Cable,23,true,true,false,true,false,false,false,false
0786-VSSUD,false,,,true,DSL,24,false,true,false,false,true,false,false,true
2235-DWLJU,false,,,true,DSL,24,false,false,false,false,true,true,true,true
3160-TYXLT,false,,,true,DSL,24,true,true,false,false,false,true,true,true
3445-HXXGF,false,,,true,DSL,24,false,true,true,false,false,true,false,true
4730-AWNAU,false,,,true,DSL,24,true,false,true,true,true,true,true,true
5202-IVJNU,false,,,true,DSL,24,false,false,true,false,false,false,false,false
5999-LCXAO,false,,,true,DSL,24,true,false,false,false,false,false,false,true
6434-TTGJP,false,,,true,Cable,24,true,true,true,true,false,true,true,true
7089-XXAYG,false,,,true,Cable,24,false,false,true,false,true,false,false,false
7750-EYXWZ,false,,,true,Cable,24,false,true,true,true,true,true,true,true
8111-BKVDS,false,,,true,DSL,24,true,true,true,false,false,false,false,true
8204-YJCLA,false,,,true,DSL,24,true,true,true,true,true,true,false,true
8745-PVESG,false,,,true,DSL,24,true,false,true,true,false,false,false,true
9060-HJJRW,false,,,true,DSL,24,false,true,true,false,true,true,true,true
9796-MVYXX,false,,,true,DSL,24,true,false,true,true,false,false,false,true
9885-MFVSU,false,,,true,DSL,24,true,false,false,true,true,false,false,false
0343-QLUZP,false,,,true,DSL,25,true,true,true,false,false,false,false,true
2834-JKOOW,false,,,true,DSL,25,true,true,true,true,false,false,false,true
3329-WDIOK,false,,,true,Cable,25,false,true,false,false,true,true,true,true
3594-KADLU,false,,,true,Cable,25,true,false,false,true,false,false,false,true
4598-ZADCK,false,,,true,DSL,25,true,true,true,true,true,false,false,true
5307-UVGNB,false,,,true,Cable,25,true,true,true,false,false,true,true,true
5649-TJHOV,false,,,true,DSL,25,false,false,false,false,false,true,false,false
6313-GIDIT,false,,,true,DSL,25,false,true,true,false,true,true,false,true
6351-SCJKT,false,,,true,Cable,25,true,false,true,true,false,false,false,true
6559-ILWKJ,false,,,true,Cable,25,false,true,false,false,true,true,true,false
6723-CEGQI,false,,,true,DSL,25,false,true,false,true,true,false,false,true
6933-VLYFX,false,,,true,Cable,25,true,false,true,true,true,true,true,true
8106-GWQOK,false,,,true,Cable,25,true,true,false,true,true,true,true,true
8165-CBKXO,false,,,true,Cable,25,false,true,true,false,true,true,true,true
8571-ZCMCX,false,,,true,DSL,25,true,true,true,false,true,true,true,true
8727-XDPUD,false,,,true,DSL,25,false,false,false,false,true,false,false,false
9839-ETQOE,false,,,true,DSL,25,true,true,true,false,false,false,false,true
0661-XEYAN,false,,,true,DSL,26,false,false,false,false,false,false,false,false
0836-SEYLU,false,,,true,DSL,26,false,false,false,true,true,false,false,true
0841-NULXI,false,,,true,DSL,26,false,false,false,false,false,true,true,true
0848-SOMKO,false,,,true,DSL,26,true,false,true,true,false,true,true,true
1322-AGOQM,false,,,true,DSL,26,false,true,false,false,false,false,false,true
2011-TRQYE,false,,,true,DSL,26,false,true,true,false,false,false,false,true
2274-XUATA,false,,,true,Cable,26,true,true,true,true,true,true,true,true
2292-XQWSV,false,,,true,DSL,26,false,true,true,true,true,true,true,true
2335-GSODA,false,,,true,DSL,26,true,false,true,true,false,false,false,true
3776-EKTKM,false,,,true,Cable,26,false,false,false,false,true,false,false,true
3941-XTSKM,false,,,true,DSL,26,false,true,true,false,false,true,true,true
4132-POCZS,false,,,true,DSL,26,true,false,false,false,false,true,true,true
4312-GVYNH,false,,,true,Cable,26,true,false,true,true,false,true,true,true
4891-NLUBA,false,,,true,DSL,26,false,true,true,true,true,true,true,true
4950-BDEUX,false,,,true,DSL,26,false,false,true,false,true,true,true,true
5533-NHFRF,false,,,true,DSL,26,false,true,false,true,false,true,false,true
6008-NAIXK,false,,,true,DSL,26,false,true,true,false,true,true,true,true
6235-VDHOM,false,,,true,DSL,26,false,true,false,false,false,false,false,true
6338-AVWCY,false,,,true,DSL,26,false,false,true,false,true,false,false,true
6702-OHFWR,false,,,true,DSL,26,false,true,true,false,false,true,false,true
7074-STDCN,false,,,true,Cable,26,false,false,false,true,false,true,true,true
7075-BNDVQ,false,,,true,DSL,26,true,false,true,false,false,false,false,false
7284-BUYEC,false,,,true,Cable,26,false,true,false,false,true,true,true,true
7599-NTMDP,false,,,true,Cable,26,true,true,false,true,true,false,false,false
7733-UDMTP,false,,,true,DSL,26,false,true,true,false,true,true,true,true
8450-UYIBU,false,,,true,Cable,26,false,false,true,false,true,false,false,true
8706-HRADD,false,,,true,DSL,26,true,false,false,true,true,false,false,true
9674-EHPPG,false,,,true,DSL,26,true,false,true,true,false,false,false,false
0617-AQNWT,false,,,true,DSL,27,true,false,true,true,false,true,true,true
1936-CZAKF,false,,,true,Cable,27,false,true,false,false,true,true,true,true
2212-LYASK,false,,,true,DSL,27,false,true,true,false,false,true,true,false
2316-ESMLS,false,,,true,DSL,27,true,false,false,true,false,false,false,true
2580-ASVVY,false,,,true,DSL,27,true,false,false,true,true,false,false,true
2761-XECQW,false,,,true,Cable,27,false,true,true,false,false,true,false,true
3911-RSNHI,false,,,true,DSL,27,false,true,true,true,true,true,true,true
4310-KEDTB,false,,,true,DSL,27,false,false,true,false,false,false,false,true
4581-LNWUM,false,,,true,DSL,27,false,false,true,false,true,true,true,true
5989-OMNJE,false,,,true,DSL,27,true,true,true,false,true,true,true,true
6022-KOUQO,false,,,true,Cable,27,false,false,false,true,false,false,false,true
6317-YPKDH,false,,,true,DSL,27,false,true,false,false,false,false,false,true
6339-DKLMK,false,,,true,DSL,27,false,true,false,false,false,false,false,true
6576-FBXOJ,false,,,true,DSL,27,false,false,true,true,true,true,true,true
6907-CQGPN,false,,,true,DSL,27,false,true,false,true,false,false,false,true
7340-KEFQE,false,,,true,Cable,27,true,false,false,true,false,false,true,true
8208-EUMTE,false,,,true,DSL,27,true,true,true,true,true,false,false,true
8901-HJXTF,false,,,true,DSL,27,false,true,false,false,false,false,false,true
8993-PHFWD,false,,,true,DSL,27,false,false,false,false,false,false,false,true
9560-BBZXK,false,,,true,Cable,27,true,false,false,false,false,false,false,true
0361-HJRDX,false,,,true,DSL,28,true,true,true,true,true,true,true,false
1139-WUOAH,false,,,true,DSL,28,false,false,true,true,true,true,true,false
1442-BQPVU,false,,,true,DSL,28,false,true,false,false,false,false,false,true
3528-HFRIQ,false,,,true,Cable,28,false,true,true,false,true,true,true,false
3745-HRPHI,false,,,true,DSL,28,false,false,true,true,true,true,true,true
3908-MKIMJ,false,,,true,Cable,28,true,true,true,false,false,false,false,true
5125-CNDSP,false,,,true,DSL,28,true,true,false,true,false,false,false,true
6032-IGALN,false,,,true,Cable,28,false,false,false,false,false,false,false,true
6114-TCFID,false,,,true,Cable,28,true,true,false,true,false,false,false,true
6345-HOVES,false,,,true,Cable,28,false,false,false,false,false,false,false,true
6481-LXPWL,false,,,true,DSL,28,false,true,true,false,false,false,false,false
7021-XSNYE,false,,,true,DSL,28,true,false,true,true,false,true,true,true
7273-TEFQD,false,,,true,DSL,28,false,false,true,false,false,true,true,true
8070-AAWZP,false,,,true,Cable,28,false,false,true,true,false,false,false,true
8919-FYFQZ,false,,,true,Cable,28,false,true,false,false,false,false,false,true
9139-TWBAS,false,,,true,Cable,28,true,true,true,false,true,false,false,false
9411-TPQQV,false,,,true,DSL,28,true,false,false,true,true,true,true,false
9522-BNTHX,false,,,true,DSL,28,false,true,true,false,true,true,false,true
0114-IGABW,false,,,true,Cable,29,false,true,true,true,true,true,true,true
0230-WEQUW,false,,,true,DSL,29,true,true,true,true,true,false,false,true
0621-JFHOL,false,,,true,Cable,29,false,false,false,true,false,false,false,true
1024-GUALD,false,,,true,DSL,29,false,false,false,false,false,false,true,true
2320-SLKMB,false,,,true,Cable,29,false,false,true,true,true,false,false,true
2724-FJDYW,false,,,true,DSL,29,false,false,true,true,true,true,true,true
3439-GVUSX,false,,,true,DSL,29,false,false,false,false,false,false,false,true
4360-QRAVE,false,,,true,DSL,29,false,true,true,false,false,false,false,true
4815-GBTCD,false,,,true,DSL,29,false,false,false,false,false,false,false,true
6366-ZGQGL,false,,,true,Cable,29,false,false,false,false,false,false,false,true
6581-NQCBA,false,,,true,DSL,29,false,false,false,true,true,true,true,true
7758-UJWYS,false,,,true,DSL,29,false,false,false,true,true,false,false,true
7758-XKCBS,false,,,true,DSL,29,false,false,false,true,false,false,false,false
7854-FOKSF,false,,,true,Cable,29,false,false,false,false,false,true,true,true
8046-DNVTL,false,,,true,Cable,29,true,true,false,true,false,false,false,true
8050-WYBND,false,,,true,DSL,29,false,false,true,false,true,true,true,true
8224-UAXBZ,false,,,true,DSL,29,true,true,false,false,true,false,false,true
8409-WQJUX,false,,,true,Cable,29,false,false,true,true,true,true,true,true
8780-YRMTT,false,,,true,DSL,29,true,true,true,true,false,false,false,false
9381-NDKME,false,,,true,Cable,29,false,false,true,false,false,true,false,true
1153-GNOLC,false,,,true,DSL,30,false,true,false,false,true,false,false,true
1215-VFYVK,false,,,true,Cable,30,true,false,true,true,false,true,true,false
1459-QNFQT,false,,,true,DSL,30,true,false,true,true,true,true,true,true
2309-OSFEU,false,,,true,DSL,30,false,false,false,false,false,true,true,true
2877-VDUER,false,,,true,DSL,30,false,false,false,true,true,false,false,true
3164-YAXFY,false,,,true,DSL,30,true,false,true,false,true,true,true,true
3249-VHRIP,false,,,true,Cable,30,false,true,true,false,false,true,true,true
4282-ACRXS,false,,,true,Cable,30,false,false,false,false,false,false,false,true
4323-SADQS,false,,,true,Cable,30,true,false,false,true,false,false,false,true
4712-AUQZO,false,,,true,DSL,30,true,false,true,false,false,false,false,true
5016-ETTFF,false,,,true,DSL,30,false,false,true,false,false,false,false,false
5087-SUURX,false,,,true,Cable,30,false,false,true,false,true,false,false,true
5256-SKJGO,false,,,true,DSL,30,false,true,false,true,true,true,true,true
5480-HPRRX,false,,,true,DSL,30,false,false,false,false,false,false,false,true
5759-RCVCB,false,,,true,DSL,30,false,false,false,false,true,false,false,true
6537-QLGEX,false,,,true,DSL,30,true,false,false,false,true,false,false,true
7781-HVGMK,false,,,true,DSL,30,true,true,true,true,true,true,true,true
8069-RHUXK,false,,,true,Cable,30,true,false,false,true,false,false,false,true
8318-LCNBW,false,,,true,DSL,30,true,false,true,false,true,true,true,true
8671-KKKOS,false,,,true,DSL,30,true,true,false,false,true,false,false,true
9200-NLNPD,false,,,true,DSL,30,false,false,true,true,true,true,true,false
9591-YVTEB,false,,,true,DSL,30,true,true,false,false,true,false,false,true
3181-VTHOE,false,,,true,DSL,41,false,true,true,true,false,true,true,false
6229-UOLQL,false,,,true,Cable,41,true,true,false,true,true,false,false,true
8108-UXRQN,false,,,true,Cable,41,true,false,false,false,true,true,true,true
9572-WUKSB,false,,,true,DSL,41,false,false,false,true,false,false,false,true
2625-TRCZQ,false,,,true,DSL,42,false,true,false,false,true,true,true,true
3298-QEICA,false,,,true,DSL,42,true,false,false,true,false,false,false,true
3551-GAEGL,false,,,true,DSL,42,true,false,false,false,false,false,false,true
4701-AHWMW,false,,,true,DSL,42,false,false,true,true,true,true,true,false
5640-CAXOA,false,,,true,Cable,42,false,false,false,true,false,true,true,true
9955-QOPOY,false,,,true,DSL,42,false,true,true,true,true,true,true,true
2535-PBCGC,false,,,true,Cable,46,true,true,true,true,true,true,true,true
3050-GBUSH,false,,,true,DSL,46,false,false,false,false,true,false,false,true
6778-JFCMK,false,,,true,DSL,46,true,false,false,false,true,true,true,true
0274-JKUJR,false,,,true,Cable,47,true,true,true,false,true,true,true,true
1929-ZCBHE,false,,,true,DSL,47,true,false,true,true,false,false,false,true
4501-VCPFK,false,,,true,Cable,47,false,false,true,true,false,false,false,true
6348-SNFUS,false,,,true,Cable,47,true,true,true,true,false,true,true,true
7781-EWARA,false,,,true,Cable,47,false,true,true,true,true,true,true,true
7989-AWGEH,false,,,true,DSL,47,true,false,false,false,false,true,true,true
1696-MZVAU,false,,,true,DSL,48,false,false,false,false,false,false,false,true
2259-OUUSZ,false,,,true,DSL,48,false,false,true,true,false,false,false,true
2538-OIMXF,false,,,true,Cable,48,false,false,false,false,false,false,false,false
2737-WFVYW,false,,,true,DSL,48,false,false,false,false,true,true,true,false
4081-DYXAV,false,,,true,DSL,48,false,false,false,false,true,true,true,true
4654-GGUII,false,,,true,DSL,48,true,true,false,true,false,false,false,false
5154-VEKBL,false,,,true,Cable,48,true,false,true,true,true,true,true,true
6207-WIOLX,false,,,true,DSL,48,true,true,true,false,true,true,true,true
7622-NXQZR,false,,,true,DSL,48,false,false,false,true,false,false,false,true
8124-NZVGJ,false,,,true,Cable,48,false,false,false,true,true,true,true,true
8650-RHRKE,false,,,true,DSL,48,false,false,true,false,false,false,true,true
9013-AQORL,false,,,true,DSL,48,false,true,true,false,false,true,true,true
9039-RBEEE,false,,,true,Cable,48,true,true,false,true,true,false,false,true
9638-JIQYA,false,,,true,DSL,48,false,false,false,false,false,false,false,false
9795-VOWON,false,,,true,Cable,48,false,false,false,false,false,false,false,true
2770-NSVDG,false,,,true,DSL,51,false,false,true,false,false,false,false,true
3999-WRNGR,false,,,true,Cable,51,false,true,false,false,true,true,true,true
5010-IPEAQ,false,,,true,Cable,51,true,true,true,true,true,false,false,true
5701-GUXDC,false,,,true,DSL,51,true,false,true,false,false,false,false,true
6447-GORXK,false,,,true,Cable,51,false,false,false,false,false,false,false,true
7242-QZLXF,false,,,true,Cable,51,false,false,false,false,false,false,false,false
7274-CGTOD,false,,,true,DSL,51,true,true,true,true,false,false,false,true
7615-ESMYF,false,,,true,Cable,51,false,false,false,false,true,true,true,true
7634-WSWDB,false,,,true,DSL,51,true,false,false,false,false,true,true,true
8348-HFYIV,false,,,true,DSL,51,false,false,true,false,true,true,true,true
9443-JUBUO,false,,,true,DSL,51,true,true,true,true,true,true,true,false
0980-PVMRC,false,,,true,DSL,52,false,true,false,false,true,true,true,true
1100-DDVRV,false,,,true,DSL,52,false,true,false,false,true,true,true,true
1116-FRYVH,false,,,true,DSL,52,true,true,false,true,false,false,false,false
2233-TXSIU,false,,,true,DSL,52,true,false,true,false,true,false,false,true
2933-FILNV,false,,,true,DSL,52,false,false,false,false,false,false,false,true
3055-MJDSB,false,,,true,DSL,52,false,false,false,false,false,false,false,true
3275-RHRNE,false,,,true,DSL,52,false,true,true,true,true,true,true,true
3472-OAOOR,false,,,true,Cable,52,true,true,false,false,false,false,false,true
3815-SLMEF,false,,,true,Cable,52,true,false,false,true,false,false,false,true
4111-BNXIF,false,,,true,DSL,52,false,true,true,true,true,true,true,true
4254-QPEDE,false,,,true,DSL,52,true,true,true,true,true,true,true,true
4257-GAESD,false,,,true,Cable,52,false,false,false,false,true,true,true,true
4718-DHSMV,false,,,true,DSL,52,false,false,false,false,true,false,false,true
6038-GCYEC,false,,,true,DSL,52,false,true,true,false,true,true,true,true
6505-OZNPG,false,,,true,Cable,52,true,true,true,true,true,true,true,false
6624-JDRDS,false,,,true,Cable,52,true,false,false,false,false,false,false,true
6791-YBNAK,false,,,true,DSL,52,false,false,false,false,false,false,false,true
6967-PEJLL,false,,,true,Cable,52,true,false,true,true,false,false,false,true
7537-RBWEA,false,,,true,Cable,52,false,false,false,false,false,false,false,true
8741-LQOBK,false,,,true,DSL,52,true,true,false,false,false,false,true,true
9830-ECLEN,false,,,true,Cable,52,true,true,true,false,true,false,false,true
9842-EFSYY,false,,,true,Cable,52,true,true,true,false,true,true,true,true
1395-OFUWC,false,,,true,Cable,53,false,true,false,false,false,false,false,true
1814-WFGVS,false,,,true,DSL,53,true,false,true,true,true,false,false,true
2478-EEWWM,false,,,true,DSL,53,false,false,false,false,true,true,true,false
3648-GZPHF,false,,,true,DSL,53,false,false,true,true,false,false,false,true
3694-DELSO,false,,,true,DSL,53,true,false,false,false,true,false,false,true
