customer_id,customer_status,churn_category,churn_reason
6317-YPKDH,Churned,Competitor,Competitor had better devices
6365-MTGZX,Churned,Competitor,Competitor had better devices
6397-JNZZG,Churned,Competitor,Competitor had better devices
6424-ELEYH,Churned,Competitor,Competitor had better devices
6467-CHFZW,Churned,Competitor,Competitor had better devices
6646-QVXLR,Churned,Competitor,Competitor had better devices
6646-VRFOL,Churned,Competitor,Competitor had better devices
6711-FLDFB,Churned,Competitor,Competitor had better devices
6711-VTNRE,Churned,Competitor,Competitor had better devices
6777-TGHTM,Churned,Competitor,Competitor had better devices
6797-LNAQX,Churned,Competitor,Competitor had better devices
6818-WOBHJ,Churned,Competitor,Competitor had better devices
6907-NZZIJ,Churned,Competitor,Competitor had better devices
6923-EFPNL,Churned,Competitor,Competitor had better devices
6959-UWKHF,Churned,Competitor,Competitor had better devices
6982-SSHFK,Churned,Competitor,Competitor had better devices
6986-IJDHX,Churned,Competitor,Competitor had better devices
6993-OHLXR,Churned,Competitor,Competitor had better devices
6996-KNSML,Churned,Competitor,Competitor had better devices
7079-QRCBC,Churned,Competitor,Competitor had better devices
7124-UGSUR,Churned,Competitor,Competitor had better devices
7142-HVGBG,Churned,Competitor,Competitor had better devices
7156-MHUGY,Churned,Competitor,Competitor had better devices
7207-RMRDB,Churned,Competitor,Competitor had better devices
7209-JCUDS,Churned,Competitor,Competitor had better devices
7321-PKUYW,Churned,Competitor,Competitor had better devices
7379-POKDZ,Churned,Competitor,Competitor had better devices
7410-KTVFV,Churned,Competitor,Competitor had better devices
7410-YTJIK,Churned,Competitor,Competitor had better devices
7488-MXJIV,Churned,Competitor,Competitor had better devices
7493-TPUWZ,Churned,Competitor,Competitor had better devices
7503-QQRVF,Churned,Competitor,Competitor had better devices
7508-MYBOG,Churned,Competitor,Competitor had better devices
7511-YMXVQ,Churned,Competitor,Competitor had better devices
7568-PODML,Churned,Competitor,Competitor had better devices
7576-OYWBN,Churned,Competitor,Competitor had better devices
7579-OOPEC,Churned,Competitor,Competitor had better devices
7595-EUIVN,Churned,Competitor,Competitor had better devices
7598-UAASY,Churned,Competitor,Competitor had better devices
7683-CBDKJ,Churned,Competitor,Competitor had better devices
7693-LCKZL,Churned,Competitor,Competitor had better devices
7760-OYPDY,Churned,Competitor,Competitor had better devices
7802-EFKNY,Churned,Competitor,Competitor had better devices
7851-FLGGQ,Churned,Competitor,Competitor had better devices
7861-UVUFT,Churned,Competitor,Competitor had better devices
7890-VYYWG,Churned,Competitor,Competitor had better devices
7903-CMPEY,Churned,Competitor,Competitor had better devices
7908-QCBCA,Churned,Competitor,Competitor had better devices
8008-HAWED,Churned,Competitor,Competitor had better devices
8063-GBATB,Churned,Competitor,Competitor had better devices
8199-ZLLSA,Churned,Competitor,Competitor had better devices
8225-BTJAU,Churned,Competitor,Competitor had better devices
8258-GSTJK,Churned,Competitor,Competitor had better devices
8372-JUXUI,Churned,Competitor,Competitor had better devices
8375-DKEBR,Churned,Competitor,Competitor had better devices
8380-PEFPE,Churned,Competitor,Competitor had better devices
8399-YNDCH,Churned,Competitor,Competitor had better devices
8519-IMDHU,Churned,Competitor,Competitor had better devices
8614-VGMMV,Churned,Competitor,Competitor had better devices
8621-MNIHH,Churned,Competitor,Competitor had better devices
8642-GVWRF,Churned,Competitor,Competitor had better devices
8665-UTDHZ,Churned,Competitor,Competitor had better devices
8685-WHQPW,Churned,Competitor,Competitor had better devices
8708-XPXHZ,Churned,Competitor,Competitor had better devices
8722-NGNBH,Churned,Competitor,Competitor had better devices
8739-WWKDU,Churned,Competitor,Competitor had better devices
8802-UNOJF,Churned,Competitor,Competitor had better devices
8824-RWFXJ,Churned,Competitor,Competitor had better devices
8844-TONUD,Churned,Competitor,Competitor had better devices
8878-HMWBV,Churned,Competitor,Competitor had better devices
8919-FYFQZ,Churned,Competitor,Competitor had better devices
8938-UMKPI,Churned,Competitor,Competitor had better devices
8945-GRKHX,Churned,Competitor,Competitor had better devices
8949-JTMAY,Churned,Competitor,Competitor had better devices
8993-PHFWD,Churned,Competitor,Competitor had better devices
9061-TIHDA,Churned,Competitor,Competitor had better devices
9190-MFJLN,Churned,Competitor,Competitor had better devices
9239-ZBZZV,Churned,Competitor,Competitor had better devices
9253-QXKBE,Churned,Competitor,Competitor had better devices
9254-RBFON,Churned,Competitor,Competitor had better devices
9259-PACGQ,Churned,Competitor,Competitor had better devices
9269-CQOOL,Churned,Competitor,Competitor had better devices
9399-APLBT,Churned,Competitor,Competitor had better devices
9412-GHEEC,Churned,Competitor,Competitor had better devices
9462-MJUAW,Churned,Competitor,Competitor had better devices
9492-TOKRI,Churned,Competitor,Competitor had better devices
9518-RWHZL,Churned,Competitor,Competitor had better devices
9546-CQJSU,Churned,Competitor,Competitor had better devices
9565-DJPIB,Churned,Competitor,Competitor had better devices
9578-VRMNM,Churned,Competitor,Competitor had better devices
9625-QSTYE,Churned,Competitor,Competitor had better devices
9647-ERGBE,Churned,Competitor,Competitor had better devices
9763-PDTKK,Churned,Competitor,Competitor had better devices
9851-QXEEQ,Churned,Competitor,Competitor had better devices
9866-QEVEE,Churned,Competitor,Competitor had better devices
9889-TMAHG,Churned,Competitor,Competitor had better devices
9894-EZEWG,Churned,Competitor,Competitor had better devices
9898-KZQDZ,Churned,Competitor,Competitor had better devices
9907-SWKKF,Churned,Competitor,Competitor had better devices
9921-ZVRHG,Churned,Competitor,Competitor had better devices
9944-HKVVB,Churned,Competitor,Competitor had better devices
9947-OTFQU,Churned,Competitor,Competitor had better devices
9985-MWVIX,Churned,Competitor,Competitor had better devices
0023-HGHWL,Churned,Competitor,Competitor made better offer
0067-DKWBL,Churned,Competitor,Competitor made better offer
0122-OAHPZ,Churned,Competitor,Competitor made better offer
0207-MDKNV,Churned,Competitor,Competitor made better offer
0219-YTZUE,Churned,Competitor,Competitor made better offer
0220-EBGCE,Churned,Competitor,Competitor made better offer
0224-HJAPT,Churned,Competitor,Competitor made better offer
0231-LXVAP,Churned,Competitor,Competitor made better offer
0259-GBZSH,Churned,Competitor,Competitor made better offer
0260-ZDLGK,Churned,Competitor,Competitor made better offer
0302-JOIVN,Churned,Competitor,Competitor made better offer
0306-JAELE,Churned,Competitor,Competitor made better offer
0334-GDDSO,Churned,Competitor,Competitor made better offer
0348-SDKOL,Churned,Competitor,Competitor made better offer
0511-JTEOY,Churned,Competitor,Competitor made better offer
0533-BNWKF,Churned,Competitor,Competitor made better offer
0565-IYCGT,Churned,Competitor,Competitor made better offer
0617-AQNWT,Churned,Competitor,Competitor made better offer
0623-IIHUG,Churned,Competitor,Competitor made better offer
0691-IFBQW,Churned,Competitor,Competitor made better offer
0702-PGIBZ,Churned,Competitor,Competitor made better offer
0742-MOABM,Churned,Competitor,Competitor made better offer
0822-GAVAP,Churned,Competitor,Competitor made better offer
0823-HSCDJ,Churned,Competitor,Competitor made better offer
0877-SDMBN,Churned,Competitor,Competitor made better offer
0947-IDHRQ,Churned,Competitor,Competitor made better offer
0968-GSIKN,Churned,Competitor,Competitor made better offer
0979-PHULV,Churned,Competitor,Competitor made better offer
1000-AJSLD,Churned,Competitor,Competitor made better offer
1010-DIAUQ,Churned,Competitor,Competitor made better offer
1024-VRZHF,Churned,Competitor,Competitor made better offer
1029-QFBEN,Churned,Competitor,Competitor made better offer
1062-LHZOD,Churned,Competitor,Competitor made better offer
1066-JKSGK,Churned,Competitor,Competitor made better offer
1218-VKFPE,Churned,Competitor,Competitor made better offer
1254-IZEYF,Churned,Competitor,Competitor made better offer
1262-OPMFY,Churned,Competitor,Competitor made better offer
1304-NECVQ,Churned,Competitor,Competitor made better offer
1343-EHPYB,Churned,Competitor,Competitor made better offer
1374-DMZUI,Churned,Competitor,Competitor made better offer
1389-CXMLU,Churned,Competitor,Competitor made better offer
1447-PJGGA,Churned,Competitor,Competitor made better offer
1501-SGHBW,Churned,Competitor,Competitor made better offer
1518-VOWAV,Churned,Competitor,Competitor made better offer
1527-SXDPN,Churned,Competitor,Competitor made better offer
1579-KLYDT,Churned,Competitor,Competitor made better offer
1658-BYGOY,Churned,Competitor,Competitor made better offer
1731-TVIUK,Churned,Competitor,Competitor made better offer
1732-VHUBQ,Churned,Competitor,Competitor made better offer
1768-ZAIFU,Churned,Competitor,Competitor made better offer
1846-XWOQN,Churned,Competitor,Competitor made better offer
1867-BDVFH,Churned,Competitor,Competitor made better offer
1965-AKTSX,Churned,Competitor,Competitor made better offer
1965-DDBWU,Churned,Competitor,Competitor made better offer
1981-INRFU,Churned,Competitor,Competitor made better offer
2012-NWRPA,Churned,Competitor,Competitor made better offer
2037-XJFUP,Churned,Competitor,Competitor made better offer
2079-FBMZK,Churned,Competitor,Competitor made better offer
2082-CEFLT,Churned,Competitor,Competitor made better offer
2082-OJVTK,Churned,Competitor,Competitor made better offer
2205-YMZZJ,Churned,Competitor,Competitor made better offer
2239-JALAW,Churned,Competitor,Competitor made better offer
2276-YDAVZ,Churned,Competitor,Competitor made better offer
2357-COQEK,Churned,Competitor,Competitor made better offer
2359-QWQUL,Churned,Competitor,Competitor made better offer
2362-IBOOY,Churned,Competitor,Competitor made better offer
2379-ENZGV,Churned,Competitor,Competitor made better offer
2382-BCKQJ,Churned,Competitor,Competitor made better offer
2568-OIADY,Churned,Competitor,Competitor made better offer
2660-EMUBI,Churned,Competitor,Competitor made better offer
2684-EIWEO,Churned,Competitor,Competitor made better offer
2718-GAXQD,Churned,Competitor,Competitor made better offer
2754-XBHTB,Churned,Competitor,Competitor made better offer
2761-OCIAX,Churned,Competitor,Competitor made better offer
2774-LVQUS,Churned,Competitor,Competitor made better offer
2840-XANRC,Churned,Competitor,Competitor made better offer
2845-HSJCY,Churned,Competitor,Competitor made better offer
2868-SNELZ,Churned,Competitor,Competitor made better offer
2873-ZLIWT,Churned,Competitor,Competitor made better offer
2929-QNSRW,Churned,Competitor,Competitor made better offer
2957-LOLHO,Churned,Competitor,Competitor made better offer
2982-IHMFT,Churned,Competitor,Competitor made better offer
2982-VPSGI,Churned,Competitor,Competitor made better offer
3049-NDXFL,Churned,Competitor,Competitor made better offer
3049-SOLAY,Churned,Competitor,Competitor made better offer
3066-RRJIO,Churned,Competitor,Competitor made better offer
3068-OMWZA,Churned,Competitor,Competitor made better offer
3074-GQWYX,Churned,Competitor,Competitor made better offer
3092-IGHWF,Churned,Competitor,Competitor made better offer
3096-JRDSO,Churned,Competitor,Competitor made better offer
3143-JQEGI,Churned,Competitor,Competitor made better offer
3148-BLQJT,Churned,Competitor,Competitor made better offer
3208-YPIOE,Churned,Competitor,Competitor made better offer
3235-ETOOB,Churned,Competitor,Competitor made better offer
3249-ZPQRG,Churned,Competitor,Competitor made better offer
3276-HDUEG,Churned,Competitor,Competitor made better offer
3317-HRTNN,Churned,Competitor,Competitor made better offer
3319-DWOEP,Churned,Competitor,Competitor made better offer
3331-HQDTW,Churned,Competitor,Competitor made better offer
3398-FSHON,Churned,Competitor,Competitor made better offer
3424-NMNBO,Churned,Competitor,Competitor made better offer
3580-REOAC,Churned,Competitor,Competitor made better offer
3643-AHCFP,Churned,Competitor,Competitor made better offer
3668-QPYBK,Churned,Competitor,Competitor made better offer
3672-YITQD,Churned,Competitor,Competitor made better offer
3703-VAVCL,Churned,Competitor,Competitor made better offer
3716-BDVDB,Churned,Competitor,Competitor made better offer
3746-EUBYR,Churned,Competitor,Competitor made better offer
3793-MMFUH,Churned,Competitor,Competitor made better offer
3858-VOBET,Churned,Competitor,Competitor made better offer
3976-BWUCK,Churned,Competitor,Competitor made better offer
4013-UBXWQ,Churned,Competitor,Competitor made better offer
4094-NSEDU,Churned,Competitor,Competitor made better offer
4102-OQUPX,Churned,Competitor,Competitor made better offer
4154-AQUGT,Churned,Competitor,Competitor made better offer
4190-MFLUW,Churned,Competitor,Competitor made better offer
4210-QFJMF,Churned,Competitor,Competitor made better offer
4248-QPAVC,Churned,Competitor,Competitor made better offer
4282-YMKNA,Churned,Competitor,Competitor made better offer
4322-RCYMT,Churned,Competitor,Competitor made better offer
4361-BKAXE,Churned,Competitor,Competitor made better offer
4373-MAVJG,Churned,Competitor,Competitor made better offer
4430-UZIPO,Churned,Competitor,Competitor made better offer
4432-ADRLB,Churned,Competitor,Competitor made better offer
4433-JCGCG,Churned,Competitor,Competitor made better offer
4554-YGZIH,Churned,Competitor,Competitor made better offer
4572-DVCGN,Churned,Competitor,Competitor made better offer
4576-CSAJH,Churned,Competitor,Competitor made better offer
4607-CHPCA,Churned,Competitor,Competitor made better offer
4662-EKDPQ,Churned,Competitor,Competitor made better offer
4678-DVQEO,Churned,Competitor,Competitor made better offer
4690-LLKUA,Churned,Competitor,Competitor made better offer
4760-XOHVN,Churned,Competitor,Competitor made better offer
4786-UKSNZ,Churned,Competitor,Competitor made better offer
4795-KTRTH,Churned,Competitor,Competitor made better offer
4800-VHZKI,Churned,Competitor,Competitor made better offer
4844-JJWUY,Churned,Competitor,Competitor made better offer
4855-SNKMY,Churned,Competitor,Competitor made better offer
4895-TMWIR,Churned,Competitor,Competitor made better offer
4903-UYAVB,Churned,Competitor,Competitor made better offer
4919-IKATY,Churned,Competitor,Competitor made better offer
4952-YSOGZ,Churned,Competitor,Competitor made better offer
4971-PUYQO,Churned,Competitor,Competitor made better offer
5020-ZSTTY,Churned,Competitor,Competitor made better offer
5047-LHVLY,Churned,Competitor,Competitor made better offer
5054-IEXZT,Churned,Competitor,Competitor made better offer
5099-BAILX,Churned,Competitor,Competitor made better offer
5108-ADXWO,Churned,Competitor,Competitor made better offer
