customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,zip_code,customer_status
8040-MNRTF,Female,47,false,0,0,1,None,93268,Joined
8042-JVNFH,Male,23,false,0,0,1,None,93549,Churned
8048-DSDFQ,Male,63,false,0,0,1,None,92655,Joined
8051-HJRLT,Female,72,false,0,0,1,Offer E,92397,Churned
8058-INTPH,Female,57,false,0,0,1,None,92109,Churned
8062-YBDOE,Male,70,false,0,0,1,None,91351,Churned
8064-RAVOH,Male,44,false,3,0,1,Offer E,93030,Joined
8073-IJDCM,Female,44,false,0,0,1,Offer E,95672,Churned
8080-DDEMJ,Male,71,false,0,0,1,Offer E,91204,Churned
8149-RSOUN,Female,49,false,0,0,1,Offer E,96023,Churned
8180-AKMJV,Female,27,false,0,0,1,Offer E,96117,Joined
8203-XJZRC,Male,44,false,0,0,1,Offer E,91914,Joined
8260-NGFNY,Female,29,false,0,0,1,None,92371,Churned
8262-COGGB,Male,53,false,0,0,1,None,93277,Joined
8267-KFGYD,Male,53,false,1,0,1,None,91803,Joined
8280-MQRQN,Female,39,false,0,0,1,Offer E,95223,Churned
8286-AFUYI,Male,33,false,0,0,1,Offer E,91203,Joined
8305-VHZBZ,Male,55,false,0,0,1,None,92154,Churned
8309-IEYJD,Female,73,false,0,0,1,Offer E,92210,Joined
8329-IBCTI,Female,50,false,0,0,1,Offer E,94931,Churned
8372-JUXUI,Male,32,false,0,0,1,None,92410,Churned
8375-DKEBR,Female,72,false,0,0,1,Offer E,90254,Churned
8380-PEFPE,Male,60,false,0,0,1,None,90704,Churned
8393-JMVMB,Male,34,false,0,0,1,Offer E,91360,Joined
8445-DNBAE,Male,24,false,3,0,1,Offer E,95814,Joined
8473-VUVJN,Male,80,false,0,0,1,None,92590,Churned
8559-WNQZS,Male,37,false,0,0,1,Offer E,95301,Joined
8562-GHPPI,Female,50,false,0,0,1,None,94577,Joined
8566-YPRGL,Female,57,false,0,0,1,Offer E,90806,Joined
8580-AECUZ,Male,65,false,0,0,1,None,92130,Churned
8603-IJWDN,Male,41,false,0,0,1,Offer E,94564,Churned
8605-ITULD,Female,21,false,0,0,1,None,95934,Joined
8620-RJPZN,Female,27,false,0,0,1,None,94022,Joined
8644-XLFBW,Male,65,false,0,0,1,Offer E,92532,Churned
8687-BAFGU,Male,34,false,0,0,1,Offer E,93612,Joined
8695-WDYEA,Male,32,false,0,0,1,None,95928,Joined
8705-WZCYL,Male,40,false,0,0,1,Offer E,92024,Joined
8710-YGLWG,Male,44,false,0,0,1,Offer E,91343,Joined
8720-RQSBJ,Male,69,false,0,0,1,Offer E,93202,Joined
8740-CRYFY,Male,62,false,0,0,1,Offer E,95823,Churned
8749-CLJXC,Male,56,false,0,0,1,None,93601,Joined
8757-TFHHJ,Male,55,false,0,0,1,None,95128,Joined
8779-QRDMV,Male,78,false,0,0,1,None,90022,Churned
8816-VXNZD,Female,36,false,0,0,1,None,92118,Churned
8885-QSQBX,Female,45,false,0,0,1,None,92339,Joined
8896-BQTTI,Male,41,false,0,0,1,Offer E,95614,Joined
8937-RDTHP,Male,40,false,1,0,1,None,91504,Churned
8945-GRKHX,Female,41,false,0,0,1,Offer E,93110,Churned
8950-MTZNV,Male,61,false,0,0,1,Offer E,90746,Joined
8974-OVACP,Female,40,false,0,0,1,None,92398,Joined
8985-OOPOS,Female,54,false,0,0,1,None,95465,Joined
8992-CEUEN,Female,59,false,0,0,1,None,95223,Joined
9019-QVLZD,Female,58,false,0,0,1,None,94602,Churned
9058-CBREO,Female,69,false,0,0,1,None,95388,Churned
9117-SHLZX,Male,36,false,0,0,1,None,94538,Churned
9122-UMROB,Male,29,false,0,0,1,None,90010,Joined
9124-LHCJQ,Female,22,false,0,0,1,None,90057,Churned
9136-ALYBR,Male,44,false,0,0,1,None,92337,Churned
9174-FKWZE,Female,70,false,0,0,1,None,95819,Churned
9214-EKVXR,Female,51,false,0,0,1,None,94110,Joined
9223-UCPVT,Female,49,false,0,0,1,None,95963,Churned
9227-LUNBG,Female,39,false,0,0,1,None,94060,Churned
9244-ZVAPM,Male,36,false,0,0,1,None,92845,Joined
9248-OJYKK,Male,74,false,0,0,1,None,92121,Churned
9282-IZGQK,Female,51,false,0,0,1,Offer E,92612,Churned
9300-AGZNL,Male,76,false,0,0,1,None,95939,Churned
9300-RENDD,Male,56,false,0,0,1,Offer E,92321,Churned
9318-NKNFC,Male,53,false,0,0,1,None,95984,Churned
9399-APLBT,Female,52,true,0,0,1,None,92377,Churned
9441-QHEVC,Male,61,false,0,0,1,None,92139,Joined
9488-HGMJH,Female,78,false,0,0,1,Offer E,92210,Churned
9497-QCMMS,Male,73,false,0,0,1,Offer E,92117,Churned
9526-BIHHD,Male,30,false,0,0,1,Offer E,95127,Churned
9537-VHDTA,Female,42,false,3,0,1,None,92879,Joined
9564-KCLHR,Male,58,false,0,0,1,None,92109,Churned
9603-OAIHC,Male,72,false,0,0,1,Offer E,93551,Joined
9605-WGJVW,Female,69,false,0,0,1,None,95204,Joined
9617-INGJY,Male,31,false,0,0,1,None,90266,Joined
9637-EIHEQ,Female,20,false,0,0,1,None,92126,Churned
9708-KFDBY,Male,29,false,0,0,1,Offer E,92054,Joined
9725-SCPZG,Male,47,false,0,0,1,Offer E,96150,Churned
9728-FTTVZ,Female,44,false,0,0,1,None,95987,Churned
9732-KPKBW,Male,49,false,0,0,1,None,95966,Churned
9747-DDZOS,Female,50,false,0,0,1,None,95431,Churned
9752-ZNQUT,Female,51,false,0,0,1,Offer E,93291,Joined
9753-OYLBX,Female,54,false,0,0,1,None,92122,Joined
9787-XVQIU,Male,38,false,0,0,1,Offer E,92386,Churned
9804-ICWBG,Male,56,false,0,0,1,None,90272,Churned
9822-OAOVB,Female,63,false,0,0,1,Offer E,93455,Joined
9840-EFJQB,Female,43,false,0,0,1,None,91342,Joined
9885-CSMWE,Female,65,false,0,0,1,Offer E,90007,Churned
9894-EZEWG,Female,31,false,0,0,1,Offer E,95690,Churned
9895-VFOXH,Female,19,false,0,0,1,None,95565,Joined
9907-SWKKF,Female,69,false,0,0,1,Offer E,95984,Churned
9940-RHLFB,Female,53,false,0,0,1,Offer E,90742,Churned
9975-SKRNR,Male,24,false,0,0,1,Offer E,96126,Joined
9985-MWVIX,Female,53,false,0,0,1,Offer E,93628,Churned
0067-DKWBL,Male,69,false,0,0,2,None,92129,Churned
0133-BMFZO,Female,40,false,0,0,2,None,91803,Churned
0188-GWFLE,Male,33,false,0,0,2,None,94065,Joined
0220-EBGCE,Male,58,false,0,0,2,Offer E,92027,Churned
0224-RLWWD,Female,73,false,0,0,2,Offer E,92231,Joined
0259-GBZSH,Male,22,false,0,0,2,Offer E,92122,Churned
0322-CHQRU,Male,63,false,0,0,2,None,93591,Churned
0366-NQSHS,Male,42,false,0,0,2,None,95932,Joined
0396-HUJBP,Female,34,false,0,0,2,None,90247,Joined
0637-KVDLV,Male,30,false,0,0,2,Offer E,95758,Churned
0685-MLYYM,Female,74,false,0,0,2,Offer E,90620,Churned
0746-JTRFU,Male,22,false,0,0,2,Offer E,93631,Churned
0754-UKWQP,Male,63,false,0,0,2,None,95614,Churned
0816-TSPHQ,Male,35,false,0,0,2,None,93239,Joined
0822-GAVAP,Female,19,false,0,0,2,Offer E,93260,Churned
0871-OPBXW,Female,57,false,0,0,2,Offer E,92027,Joined
0883-EIBTI,Female,23,false,0,0,2,None,95612,Churned
1051-GEJLJ,Female,19,false,0,0,2,None,94074,Joined
1142-WACZW,Male,64,false,0,0,2,None,95926,Churned
1143-NMNQJ,Female,39,false,0,0,2,None,95006,Churned
1226-UDFZR,Female,26,false,0,0,2,Offer E,94549,Churned
1251-KRREG,Male,22,false,0,0,2,None,91601,Churned
1304-NECVQ,Female,69,false,0,0,2,Offer E,93066,Churned
1501-SGHBW,Male,34,false,0,0,2,None,91931,Churned
1597-FZREH,Female,39,false,0,0,2,Offer E,92384,Churned
1618-CFHME,Female,30,false,0,0,2,None,95367,Churned
1728-BQDMA,Female,22,false,0,0,2,Offer E,95663,Joined
1777-JYQPJ,Male,19,false,0,0,2,Offer E,95713,Joined
1791-PQHBB,Female,28,false,2,0,2,Offer E,95623,Joined
1796-JANOW,Female,33,false,0,0,2,Offer E,95629,Joined
1981-INRFU,Female,44,false,0,0,2,None,92109,Churned
2034-GDRCN,Female,47,false,0,0,2,Offer E,92122,Churned
2080-GKCWQ,Male,54,false,0,0,2,None,94806,Joined
2181-UAESM,Male,30,false,0,0,2,None,92305,Joined
2260-USTRB,Female,75,false,0,0,2,None,91906,Churned
2308-STERM,Female,58,false,0,0,2,None,93202,Joined
2342-CKIAO,Female,39,false,0,0,2,None,96110,Joined
2372-HWUHI,Male,45,false,0,0,2,Offer E,90712,Churned
2410-CIYFZ,Male,42,false,2,0,2,None,95776,Joined
2516-VQRRV,Female,77,false,0,0,2,None,90230,Churned
2545-EBUPK,Female,70,false,0,0,2,Offer E,90045,Joined
2640-LYMOV,Male,59,false,0,0,2,Offer E,92804,Joined
2720-WGKHP,Male,65,false,0,0,2,Offer E,95683,Churned
2737-WFVYW,Female,28,false,0,0,2,None,90292,Churned
2737-YNGYW,Female,29,false,0,0,2,Offer E,92543,Churned
2761-OCIAX,Male,74,false,0,0,2,None,96073,Churned
2832-SCUCO,Female,52,false,0,0,2,Offer E,95646,Joined
2839-RFSQE,Female,60,false,0,0,2,Offer E,92270,Churned
2842-JTCCU,Male,27,false,0,0,2,Offer E,95449,Churned
2868-SNELZ,Female,54,false,0,0,2,None,92122,Churned
2897-DOVND,Male,31,false,0,0,2,None,92283,Joined
2933-FILNV,Female,53,true,3,0,2,None,92009,Churned
2962-XPMCQ,Male,56,false,0,0,2,Offer E,95828,Churned
2969-QWUBZ,Female,53,false,0,0,2,None,94022,Joined
3006-XIMLN,Female,34,false,0,0,2,None,95633,Churned
3007-FDPEA,Female,28,false,0,0,2,None,92028,Joined
3090-LETTY,Male,54,false,2,0,2,None,92130,Joined
3097-NNSPB,Female,42,false,0,0,2,Offer E,94972,Churned
3130-ICDUP,Female,56,false,1,0,2,None,94547,Joined
3156-QLHBO,Male,58,false,1,0,2,None,95136,Joined
3158-MOERK,Female,57,false,0,0,2,None,94545,Churned
3234-VKACU,Male,21,false,0,0,2,None,94586,Joined
3278-FSIXX,Female,34,false,0,0,2,Offer E,95525,Joined
3295-YVUSR,Male,73,false,0,0,2,None,91202,Joined
3420-YJLQT,Female,45,false,0,0,2,Offer E,96101,Joined
3422-GALYP,Male,20,false,0,0,2,Offer E,95559,Joined
3594-IVHJZ,Female,31,false,0,0,2,None,96033,Joined
3620-MWJNE,Male,32,false,0,0,2,None,92548,Joined
3668-QPYBK,Male,37,false,0,0,2,None,90003,Churned
3677-IYRBF,Female,73,false,0,0,2,None,95658,Churned
3717-OEAUQ,Male,37,false,0,0,2,Offer E,95640,Joined
3721-CNEYS,Female,45,false,0,0,2,None,96024,Churned
3750-CKVKH,Male,58,false,0,0,2,None,95423,Churned
3754-DXMRT,Male,78,false,0,0,2,None,94806,Churned
3798-EPWRR,Female,74,false,0,0,2,Offer E,90212,Joined
3845-FXCYS,Male,55,false,0,0,2,None,95335,Joined
3866-MDTUB,Female,64,false,0,0,2,None,90017,Churned
3936-QQFLL,Male,58,false,0,0,2,None,92320,Joined
3995-WFCSM,Female,28,false,0,0,2,None,92582,Joined
4030-VPZBD,Female,53,false,0,0,2,None,95427,Churned
4137-BTIKL,Male,55,false,0,0,2,Offer E,92327,Joined
4195-SMMNX,Male,62,false,0,0,2,None,95547,Churned
4208-UFFGW,Male,80,false,0,0,2,Offer E,94514,Churned
4223-WOZCM,Male,71,false,0,0,2,Offer E,93923,Joined
4234-XTNEA,Male,25,false,0,0,2,None,92606,Joined
4236-UJPWO,Female,34,false,0,0,2,Offer E,95002,Joined
4342-HENTK,Female,67,false,0,0,2,None,95542,Churned
4424-TKOPW,Male,70,false,0,0,2,None,92325,Churned
4432-ADRLB,Male,46,false,0,0,2,None,92028,Churned
4450-DLLMH,Male,53,false,0,0,2,Offer E,90704,Joined
4482-EWFMI,Female,54,false,0,0,2,None,91006,Joined
4512-ZUIYL,Female,31,false,0,0,2,Offer E,94089,Churned
4529-CKBCL,Female,51,false,0,0,2,Offer E,93001,Churned
4537-DKTAL,Female,26,false,0,0,2,Offer E,93522,Joined
4662-EKDPQ,Male,44,false,0,0,2,None,92121,Churned
4671-LXRDQ,Male,44,false,0,0,2,None,95563,Churned
4695-WJZUE,Female,68,false,0,0,2,None,92606,Churned
4713-LZDRV,Female,80,false,0,0,2,Offer E,90263,Churned
4741-WWJQZ,Female,49,true,0,0,2,Offer E,95436,Joined
4770-UEZOX,Male,19,false,0,0,2,Offer E,92028,Joined
4816-JBHOV,Male,72,false,0,0,2,Offer E,90044,Churned
4927-WWOOZ,Male,39,true,0,0,2,None,93950,Joined
4986-MXSFP,Female,40,false,0,0,2,Offer E,94579,Joined
5028-GZLDO,Male,21,false,0,0,2,None,94556,Churned
5067-DGXLL,Male,35,false,0,0,2,None,95910,Joined
5091-HFAZW,Female,36,false,0,0,2,None,90670,Joined
5159-YFPKQ,Female,37,false,0,0,2,Offer E,92551,Churned
5173-ZXXXL,Male,47,false,0,0,2,None,92869,Joined
5208-HFSBT,Female,47,false,0,0,2,Offer E,95925,Churned
5276-KQWHG,Female,74,false,0,0,2,Offer E,93287,Churned
5277-ZLOOR,Female,78,false,0,0,2,Offer E,95703,Churned
5318-IXUZF,Female,50,false,0,0,2,None,90277,Churned
5349-IECLD,Male,61,false,0,0,2,None,95111,Churned
5365-LLFYV,Female,43,false,0,0,2,Offer E,95663,Joined
5442-BHQNG,Female,32,false,0,0,2,None,95606,Joined
5482-PLVPE,Female,79,false,0,0,2,None,94014,Churned
5485-WUYWF,Male,73,false,0,0,2,None,94525,Churned
5493-SDRDQ,Male,19,false,0,0,2,Offer E,95222,Churned
5562-YJQGT,Female,57,false,0,0,2,None,91316,Joined
5644-PDMZC,Female,69,false,0,0,2,None,93215,Churned
5649-ANRML,Male,76,false,0,0,2,Offer E,95930,Churned
5673-TIYIB,Male,34,false,0,0,2,Offer E,90502,Churned
5712-PTIWW,Male,46,false,0,0,2,Offer E,96056,Churned
5804-LEPIM,Female,74,false,0,0,2,Offer E,92122,Churned
5832-XKAES,Male,56,false,0,0,2,Offer E,96126,Churned
5857-XRECV,Female,44,false,3,0,2,None,95336,Joined
5919-VCZYM,Male,19,false,0,0,2,None,92707,Joined
5948-UJZLF,Male,22,false,0,0,2,None,90049,Joined
5968-VXZLG,Male,45,false,0,0,2,None,91302,Joined
6048-QBXKL,Female,68,false,0,0,2,Offer E,95653,Joined
6166-ILMNY,Female,46,false,0,0,2,None,94971,Churned
6221-AVQYL,Male,37,false,0,0,2,None,91203,Churned
6275-YDUVO,Female,62,false,0,0,2,Offer E,93647,Churned
6407-UTSLV,Female,76,false,0,0,2,None,90222,Joined
6474-FVJLC,Male,61,false,0,0,2,Offer E,91423,Churned
6519-CFDBX,Female,31,false,0,0,2,None,90505,Joined
6598-RFFVI,Male,56,false,0,0,2,None,92405,Churned
6629-LADHQ,Female,42,false,0,0,2,Offer E,93109,Joined
6778-YSNIH,Female,63,false,0,0,2,None,92501,Joined
6817-WTYHE,Male,56,false,0,0,2,None,96039,Joined
6844-DZKRF,Male,61,false,0,0,2,None,92604,Joined
6856-RAURS,Female,50,false,0,0,2,None,95674,Joined
6870-ECSHE,Female,23,false,0,0,2,None,92586,Joined
6923-JHPMP,Female,35,false,0,0,2,None,93465,Joined
6942-LBFDP,Female,30,false,0,0,2,None,93308,Joined
6993-OHLXR,Female,26,false,0,0,2,None,94596,Churned
7024-OHCCK,Female,77,false,0,0,2,None,95681,Churned
7198-GLXTC,Male,33,false,0,0,2,None,90623,Churned
7235-NXZCP,Male,79,false,0,0,2,Offer E,96044,Churned
7314-OXENN,Male,42,false,0,0,2,None,92592,Churned
7377-DMMRI,Male,35,false,0,0,2,Offer E,93221,Churned
7379-FNIUJ,Male,49,false,0,0,2,Offer E,96146,Joined
7394-LWLYN,Female,57,false,0,0,2,None,94610,Joined
7501-VTYLJ,Female,21,false,1,0,2,None,95864,Joined
7538-GWHML,Female,52,false,0,0,2,Offer E,93244,Churned
7571-YXDAD,Female,37,false,0,0,2,None,95618,Churned
7580-UGXNC,Female,73,false,0,0,2,None,90232,Churned
7636-XUHWW,Male,56,false,0,0,2,Offer E,93622,Joined
7760-OYPDY,Female,32,false,2,0,2,None,90056,Churned
7817-BOQPW,Female,32,false,0,0,2,None,95562,Churned
7841-TZDMQ,Male,19,false,0,0,2,None,91352,Churned
7851-WZEKY,Female,32,false,0,0,2,Offer E,95219,Churned
7854-EKTJL,Female,31,false,5,0,2,None,93901,Churned
7881-EVUAD,Female,49,false,0,0,2,Offer E,95966,Churned
8006-PYCSW,Female,60,false,0,0,2,None,90040,Joined
8086-OVPWV,Male,58,false,0,0,2,None,92117,Churned
8150-QUDFX,Male,27,false,0,0,2,Offer E,94928,Joined
8183-ONMXC,Female,41,false,0,0,2,None,92117,Churned
8263-JQAIK,Male,66,false,0,0,2,None,93591,Churned
8348-HFYIV,Male,21,false,0,0,2,Offer E,94601,Churned
8413-VONUO,Male,34,false,0,0,2,None,95950,Churned
8433-WXGNA,Male,55,false,0,0,2,None,93906,Churned
8654-DHAOW,Female,47,false,0,0,2,Offer E,95225,Joined
8713-IGZSO,Male,50,false,0,0,2,Offer E,93906,Joined
8805-JNRAZ,Female,44,false,0,0,2,Offer E,92646,Joined
8903-XEBGX,Male,22,false,1,0,2,Offer E,93534,Joined
8943-URTMR,Female,56,false,0,0,2,Offer E,90260,Churned
9050-IKDZA,Female,66,false,0,0,2,None,93611,Joined
9101-NTIXF,Male,32,false,0,0,2,Offer E,93436,Joined
9137-NOQKA,Male,80,false,0,0,2,None,94080,Joined
9237-HQITU,Female,19,false,2,0,2,None,90005,Churned
9317-WZPGV,Female,74,false,0,0,2,Offer E,96074,Churned
9426-SXNHE,Female,23,false,0,0,2,None,95556,Joined
9546-CQJSU,Female,50,false,0,0,2,None,95728,Churned
9638-JIQYA,Male,22,false,0,0,2,None,95303,Joined
9667-TKTVZ,Female,38,false,0,0,2,None,93402,Joined
9689-PTNPG,Male,42,false,0,0,2,Offer E,92126,Churned
9700-ZCLOT,Male,46,false,0,0,2,Offer E,91711,Joined
9717-QEBGU,Male,51,false,0,0,2,Offer E,95585,Joined
9734-UYXQI,Female,27,false,0,0,2,None,92028,Churned
9818-XQCUV,Female,52,false,0,0,2,None,96025,Joined
9878-TNQGW,Male,51,false,0,0,2,Offer E,95017,Churned
9992-UJOEL,Male,22,false,0,0,2,Offer E,95432,Joined
0030-FNXPP,Female,22,false,0,0,3,None,93530,Joined
0137-UDEUO,Female,24,false,0,0,3,Offer E,95204,Churned
0178-CIIKR,Female,60,false,0,0,3,None,95313,Joined
0225-ZORZP,Male,46,false,0,0,3,Offer E,95321,Joined
0258-NOKBL,Male,22,false,0,0,3,None,95540,Joined
0268-QKIWO,Female,41,false,0,0,3,Offer E,95664,Churned
0323-XWWTN,Male,44,false,1,0,3,None,93954,Joined
0329-GTIAJ,Female,40,false,0,0,3,None,92844,Churned
0334-GDDSO,Male,77,false,0,0,3,Offer E,92122,Churned
0374-IOEGQ,Female,62,false,0,0,3,None,93926,Joined
0378-TOVMS,Female,20,false,0,0,3,None,95385,Churned
0404-SWRVG,Male,21,false,2,0,3,Offer E,90631,Churned
0411-EZJZE,Female,62,false,0,0,3,None,95215,Joined
0432-CAJZV,Male,47,false,0,0,3,None,92592,Joined
0463-WZZKO,Male,23,false,0,0,3,Offer E,91406,Joined
0641-EVBOJ,Male,61,false,0,0,3,None,93614,Joined
0734-OXWBT,Male,44,false,1,0,3,Offer E,91722,Joined
0772-GYEQQ,Male,33,false,0,0,3,Offer E,95240,Churned
0807-ZABDG,Female,43,false,2,0,3,Offer E,95776,Churned
0923-PNFUB,Female,55,false,0,0,3,Offer E,91361,Churned
0925-VYDLG,Female,40,false,0,0,3,None,92338,Churned
0929-HYQEW,Male,20,false,0,0,3,None,94601,Joined
0975-VOOVL,Female,34,false,0,0,3,None,91301,Joined
0988-JRWWP,Female,50,false,0,0,3,None,95257,Joined
1087-UDSIH,Female,38,false,0,0,3,Offer E,94520,Churned
1179-INLAT,Male,33,false,0,0,3,None,95050,Joined
1212-GLHMD,Male,54,false,0,0,3,Offer E,93660,Joined
1230-QAJDW,Male,32,false,0,0,3,None,95568,Joined
1320-HTRDR,Female,30,false,0,0,3,Offer E,93224,Churned
1389-CXMLU,Male,65,false,0,0,3,Offer E,90242,Churned
1449-XQEMT,Male,33,false,0,0,3,Offer E,96130,Churned
1589-AGTLK,Male,26,false,0,0,3,None,92129,Churned
1678-FYZOW,Female,28,false,0,0,3,Offer E,95835,Churned
1763-WQFUK,Male,45,false,0,0,3,None,92503,Joined
1980-KXVPM,Female,68,false,0,0,3,None,92243,Churned
2055-PDADH,Female,71,false,0,0,3,Offer E,96011,Churned
2081-VEYEH,Male,42,false,0,0,3,Offer E,90221,Joined
2108-XWMPY,Male,29,false,0,0,3,None,92230,Churned
2276-YDAVZ,Female,63,false,0,0,3,Offer E,92129,Churned
2325-NBPZG,Female,20,false,0,0,3,None,94949,Joined
2393-DIVAI,Female,40,false,0,0,3,Offer E,92821,Joined
2592-SEIFQ,Male,36,false,0,0,3,None,94960,Churned
2710-WYVXG,Female,36,false,0,0,3,None,91352,Joined
2789-HQBOU,Male,60,false,0,0,3,Offer E,93306,Joined
2792-VPPET,Male,28,false,0,0,3,None,91776,Joined
2800-VEQXM,Female,48,false,0,0,3,None,93243,Joined
2984-AFWNC,Female,52,false,0,0,3,None,95975,Joined
2988-PLAHS,Female,58,false,0,0,3,Offer E,96126,Joined
3039-MJSLN,Male,36,false,3,0,3,None,95312,Joined
3043-TYBNO,Male,43,false,0,0,3,None,95549,Joined
3050-GBUSH,Female,25,false,0,0,3,None,94010,Joined
3195-TQDZX,Male,19,false,0,0,3,None,95939,Joined
3318-NMQXL,Male,58,false,0,0,3,Offer E,91731,Joined
3329-WDIOK,Female,56,false,0,0,3,None,93523,Churned
3370-HXOPH,Female,50,false,0,0,3,None,94041,Joined
3407-QGWLG,Male,23,false,1,0,3,None,95661,Joined
3538-WZPHD,Male,46,false,0,0,3,Offer E,94127,Churned
3656-TKRVZ,Female,19,false,0,0,3,None,91910,Churned
3744-ZBHON,Female,64,false,0,0,3,None,92346,Joined
3806-YAZOV,Female,44,false,0,0,3,Offer E,94938,Joined
3815-SLMEF,Female,26,false,0,0,3,Offer E,93204,Churned
3916-NRPAP,Male,21,false,0,0,3,Offer E,95320,Joined
3966-HRMZA,Female,74,false,0,0,3,Offer E,93514,Joined
4026-SKKHW,Male,35,false,0,0,3,None,94929,Joined
4029-HPFVY,Male,35,false,0,0,3,None,94118,Joined
4061-UKJWL,Male,35,false,0,0,3,None,94102,Joined
4090-KPJIP,Female,42,false,0,0,3,Offer E,92806,Joined
4140-MUHUG,Female,73,false,0,0,3,None,93022,Churned
4393-OBCRR,Female,60,false,0,0,3,None,96008,Joined
4398-HSCJH,Female,57,false,0,0,3,Offer E,90013,Churned
4430-UZIPO,Male,44,false,0,0,3,Offer E,92121,Churned
4484-CGXFK,Female,45,false,0,0,3,None,95623,Churned
4581-SSPWD,Female,63,false,0,0,3,Offer E,94040,Churned
4587-NUKOX,Female,60,false,0,0,3,Offer E,91789,Churned
4693-VWVBO,Female,60,false,0,0,3,None,95252,Joined
4854-CIDCF,Female,74,false,0,0,3,None,90065,Joined
4918-QLLIW,Male,23,false,0,0,3,None,90405,Churned
4919-MOAVT,Male,53,false,0,0,3,Offer E,91103,Churned
4957-TREIR,Male,37,false,0,0,3,None,93266,Joined
4983-CCWMC,Male,43,false,0,0,3,None,93432,Joined
5052-PNLOS,Male,50,false,0,0,3,Offer E,95721,Churned
5122-CYFXA,Female,53,false,0,0,3,Offer E,90212,Joined
5150-ITWWB,Male,65,false,0,0,3,Offer E,95951,Joined
5156-UMKOW,Female,44,false,3,0,3,None,93452,Joined
5299-SJCZT,Male,57,false,0,0,3,Offer E,92694,Churned
5356-CSVSQ,Female,20,false,0,0,3,None,91750,Joined
5442-UTCVD,Male,53,false,0,0,3,None,94565,Churned
5480-HPRRX,Female,80,false,0,0,3,None,91740,Churned
5630-AHZIL,Female,51,false,3,0,3,Offer E,90245,Joined
5759-RCVCB,Female,20,false,0,0,3,Offer E,92869,Churned
5760-IFJOZ,Male,57,false,0,0,3,None,93261,Joined
5808-TOTXO,Female,37,false,2,0,3,None,94605,Joined
5835-BEQEU,Male,44,false,0,0,3,None,92027,Churned
5960-MVTUK,Male,58,false,0,0,3,Offer E,96038,Joined
6023-YEBUP,Male,32,false,0,0,3,Offer E,95210,Churned
6077-BDPXA,Female,56,false,0,0,3,None,95340,Joined
6110-OHIHY,Male,33,false,0,0,3,Offer E,96013,Churned
6161-UUUTA,Male,77,false,0,0,3,None,95206,Churned
6168-WFVVF,Female,69,false,0,0,3,None,92126,Churned
6204-IEUXJ,Female,30,false,0,0,3,Offer E,92886,Churned
6304-IJFSQ,Male,63,false,0,0,3,None,92233,Churned
6338-AVWCY,Male,19,false,0,0,3,None,92027,Churned
6351-SCJKT,Male,32,false,0,0,3,None,95062,Joined
6357-JJPQT,Female,48,false,0,0,3,None,91776,Joined
6394-HHHZM,Male,27,false,0,0,3,Offer E,95456,Joined
6496-SLWHQ,Male,68,false,0,0,3,Offer E,94556,Churned
6680-WKXRZ,Female,32,false,0,0,3,None,94509,Churned
6734-CKRSM,Female,38,false,0,0,3,None,95978,Joined
6776-TLWOI,Male,29,false,0,0,3,Offer E,95334,Churned
6837-BJYDQ,Male,42,false,0,0,3,None,90744,Joined
6956-SMUCM,Female,29,false,0,0,3,None,95553,Churned
7074-IEVOJ,Female,75,false,0,0,3,None,94130,Churned
7245-NIIWQ,Female,53,false,0,0,3,Offer E,93224,Joined
7273-TEFQD,Male,67,false,0,0,3,Offer E,91746,Churned
7404-JLKQG,Female,21,false,0,0,3,None,93226,Joined
7521-YXVZY,Male,38,false,3,0,3,Offer E,95667,Joined
7526-IVLYU,Male,46,false,0,0,3,None,94108,Joined
7576-OYWBN,Male,71,false,0,0,3,None,94402,Churned
7587-RZNME,Male,23,false,0,0,3,Offer E,91355,Churned
7675-OZCZG,Female,76,false,0,0,3,None,92028,Churned
7764-BDPEE,Male,50,false,3,0,3,None,94542,Joined
7823-JSOAG,Male,39,false,0,0,3,None,95476,Joined
7938-OUHIO,Male,28,false,0,0,3,Offer E,94941,Churned
7952-OBOYL,Male,24,false,0,0,3,None,91786,Joined
8167-GJLRN,Male,19,false,0,0,3,None,91214,Joined
8258-GSTJK,Male,74,false,0,0,3,None,90732,Churned
8364-TRMMK,Female,51,false,0,0,3,Offer E,95132,Churned
8543-MSDMF,Male,36,false,0,0,3,Offer E,92236,Joined
8593-WHYHV,Male,46,false,0,0,3,Offer E,90047,Churned
8617-ENBDS,Male,29,false,0,0,3,None,92342,Joined
8660-BUETV,Female,37,false,0,0,3,None,92501,Joined
8676-TRMJS,Male,27,false,0,0,3,None,90504,Churned
8806-EAGWC,Male,25,false,0,0,3,Offer E,96071,Churned
8878-HMWBV,Male,47,false,0,0,3,Offer E,95464,Churned
8909-BOLNL,Male,40,false,0,0,3,None,94123,Joined
8963-JLGJT,Male,20,false,1,0,3,Offer E,93105,Joined
8993-PHFWD,Female,62,false,0,0,3,None,96071,Churned
9039-ZVJDC,Male,49,false,0,0,3,None,92061,Joined
9048-JVYVF,Male,48,false,0,0,3,None,92028,Churned
9057-SIHCH,Female,48,false,0,0,3,Offer E,92278,Churned
9261-WDCAF,Male,64,false,0,0,3,None,91902,Joined
9269-CQOOL,Male,58,false,0,0,3,Offer E,95570,Churned
