customer_id,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
4895-TMWIR,Month-to-Month,FALSE,Mailed Check,19.95,214.75,0,0,324.94,539.69
5143-WMWOG,Month-to-Month,FALSE,Bank Withdrawal,19.95,19.95,0,0,17.61,37.56
5144-PQCDZ,Month-to-Month,TRUE,Credit Card,19.95,59.25,0,0,139.44,198.69
6286-SUUWT,Month-to-Month,FALSE,Credit Card,19.95,19.95,0,0,27.08,47.03
6377-KSLXC,Month-to-Month,FALSE,Credit Card,19.95,107.05,0,0,120.8,227.85
7521-YXVZY,Month-to-Month,FALSE,Mailed Check,19.95,58.3,0,0,15.45,73.75
9788-YTFGE,Month-to-Month,TRUE,Credit Card,19.95,147.5,0,0,97.02,244.52
0380-ZCSBI,Month-to-Month,FALSE,Credit Card,20,198.7,0,0,44.2,242.9
1009-IRMNA,Month-to-Month,FALSE,Bank Withdrawal,20,137.6,0,0,112.28,249.88
1552-CZCLL,Month-to-Month,FALSE,Credit Card,20,1087.25,0,0,1721.5,2808.75
2393-DIVAI,Month-to-Month,TRUE,Credit Card,20,61.7,0,0,46.11,107.81
3011-WQKSZ,Month-to-Month,TRUE,Bank Withdrawal,20,377.55,0,0,457.9,835.45
3807-XHCJH,Month-to-Month,FALSE,Bank Withdrawal,20,20,0,0,6.86,26.86
4079-ULGFR,Month-to-Month,FALSE,Credit Card,20,275.7,0,0,66.08,341.78
4237-CLSMM,Month-to-Month,FALSE,Mailed Check,20,38,0,0,68.76,106.76
4712-UYOOI,Month-to-Month,FALSE,Bank Withdrawal,20,417.65,9.73,0,772,1179.92
4860-YZGZM,Month-to-Month,FALSE,Bank Withdrawal,20,185.4,0,0,393.9,579.3
4877-EVATK,Month-to-Month,FALSE,Mailed Check,20,20,0,0,46.77,66.77
4986-MXSFP,Month-to-Month,TRUE,Mailed Check,20,40.9,0,0,86.54,127.44
5688-KZTSN,Month-to-Month,TRUE,Bank Withdrawal,20,288.05,0,0,467.1,755.15
6734-CKRSM,Month-to-Month,FALSE,Mailed Check,20,63.6,0,0,120.6,184.2
6972-SNKKW,Month-to-Month,FALSE,Mailed Check,20,109.2,0,0,284.76,393.96
7047-YXDMZ,Month-to-Month,FALSE,Credit Card,20,417.7,0,0,722.19,1139.89
7698-YFGEZ,Month-to-Month,FALSE,Credit Card,20,20,0,0,25.99,45.99
7808-DVWEP,Month-to-Month,FALSE,Bank Withdrawal,20,49.65,0,0,93.18,142.83
8439-LTUGF,Month-to-Month,TRUE,Credit Card,20,198.6,0,0,191,389.6
9700-ZCLOT,Month-to-Month,FALSE,Credit Card,20,32.7,0,0,34.06,66.76
0188-GWFLE,Month-to-Month,FALSE,Credit Card,20.05,33.7,0,0,3.62,37.32
0357-NVCRI,Month-to-Month,FALSE,Credit Card,20.05,471.7,0,0,321.75,793.45
0871-OPBXW,Month-to-Month,TRUE,Mailed Check,20.05,39.25,0,0,13.7,52.95
1336-EZFZY,Month-to-Month,FALSE,Credit Card,20.05,83.3,0,0,103.2,186.5
1349-WXNGG,Month-to-Month,FALSE,Bank Withdrawal,20.05,20.05,0,0,12,32.05
1383-EZRWL,Month-to-Month,FALSE,Mailed Check,20.05,164.85,0,0,337.54,502.39
2159-TURXX,Month-to-Month,FALSE,Credit Card,20.05,95.55,0,0,110.8,206.35
2164-SOQXL,Month-to-Month,FALSE,Credit Card,20.05,406.05,0,0,295.8,701.85
2717-HVIZY,Month-to-Month,FALSE,Credit Card,20.05,163.6,0,0,125.28,288.88
2812-SFXMJ,Month-to-Month,FALSE,Credit Card,20.05,20.05,0,0,7.66,27.71
3030-ZKIWL,Month-to-Month,FALSE,Credit Card,20.05,20.05,0,0,18.15,38.2
3407-QGWLG,Month-to-Month,TRUE,Credit Card,20.05,75.45,0,0,113.55,189
4661-NJEUX,Month-to-Month,TRUE,Credit Card,20.05,20.05,0,0,3.23,23.28
5028-HTLJB,Month-to-Month,FALSE,Credit Card,20.05,20.05,0,0,19.87,39.92
5919-VCZYM,Month-to-Month,FALSE,Credit Card,20.05,42.7,0,0,80.56,123.26
6147-CBCRA,Month-to-Month,FALSE,Credit Card,20.05,669.45,0,0,136.95,806.4
7094-MSZAO,Month-to-Month,TRUE,Credit Card,20.05,218.5,0,0,138.3,356.8
7096-UCLNH,Month-to-Month,FALSE,Credit Card,20.05,20.05,0,0,11.1,31.15
7531-GQHME,Month-to-Month,FALSE,Credit Card,20.05,265.45,0,0,467.52,732.97
7542-CYDDM,Month-to-Month,FALSE,Credit Card,20.05,358.5,0,0,413.46,771.96
7874-ECPQJ,Month-to-Month,TRUE,Bank Withdrawal,20.05,85.5,0,0,109.48,194.98
8317-BVKSO,Month-to-Month,TRUE,Bank Withdrawal,20.05,299.3,0,0,128.66,427.96
8387-UGUSU,Month-to-Month,FALSE,Credit Card,20.05,284.3,0,0,568.5,852.8
8749-CLJXC,Month-to-Month,FALSE,Credit Card,20.05,20.05,0,0,13.51,33.56
9867-NNXLC,Month-to-Month,TRUE,Credit Card,20.05,470.2,0,0,746.24,1216.44
9962-BFPDU,Month-to-Month,FALSE,Credit Card,20.05,20.05,0,0,16.02,36.07
1000-AJSLD,Month-to-Month,TRUE,Mailed Check,20.1,20.1,0,0,4.11,24.21
1240-KNSEZ,Month-to-Month,TRUE,Credit Card,20.1,20.1,0,0,40.83,60.93
3148-BLQJT,Month-to-Month,FALSE,Credit Card,20.1,20.1,0,0,16.81,36.91
6861-OKBCE,Month-to-Month,FALSE,Credit Card,20.1,221.35,0,0,363.66,585.01
7017-VFULY,Month-to-Month,FALSE,Bank Withdrawal,20.1,43.15,0,0,65.72,108.87
7777-UNYHB,Month-to-Month,TRUE,Credit Card,20.1,232.4,0,0,295.8,528.2
8006-PYCSW,Month-to-Month,FALSE,Credit Card,20.1,39.8,0,0,71,110.8
9367-TCUYN,Month-to-Month,FALSE,Credit Card,20.1,223.6,0,0,105.84,329.44
1066-JKSGK,Month-to-Month,FALSE,Credit Card,20.15,20.15,0,0,33.58,53.73
1934-SJVJK,Month-to-Month,FALSE,Credit Card,20.15,20.15,0,0,40.51,60.66
2120-SMPEX,Month-to-Month,TRUE,Mailed Check,20.15,536.35,0,0,441,977.35
2791-SFVEW,Month-to-Month,FALSE,Bank Withdrawal,20.15,238.15,0,0,313.11,551.26
3977-QCRSL,Month-to-Month,FALSE,Credit Card,20.15,117.95,0,0,16.85,134.8
4018-KJYUY,Month-to-Month,FALSE,Credit Card,20.15,432.5,0,0,749.54,1182.04
4397-FRLTA,Month-to-Month,FALSE,Credit Card,20.15,84.5,0,0,130.16,214.66
4781-ZXYGU,Month-to-Month,TRUE,Bank Withdrawal,20.15,20.15,0,0,18.63,38.78
4897-QSUYC,Month-to-Month,TRUE,Mailed Check,20.15,20.15,0,0,21.59,41.74
5712-VBOXD,Month-to-Month,TRUE,Credit Card,20.15,68.45,0,0,5.2,73.65
6469-QJKZW,Month-to-Month,FALSE,Bank Withdrawal,20.15,91.4,0,0,183.36,274.76
6648-INWPS,Month-to-Month,FALSE,Bank Withdrawal,20.15,341.35,0,0,616.8,958.15
7787-BNTZM,Month-to-Month,FALSE,Bank Withdrawal,20.15,130.5,0,0,41.58,172.08
7845-URHJN,Month-to-Month,FALSE,Bank Withdrawal,20.15,156.25,0,0,90.8,247.05
7853-GVUDZ,Month-to-Month,TRUE,Credit Card,20.15,20.15,0,0,3.09,23.24
8974-OVACP,Month-to-Month,FALSE,Mailed Check,20.15,20.15,0,0,27.59,47.74
1493-AMTIE,Month-to-Month,TRUE,Bank Withdrawal,20.2,20.2,0,0,10.98,31.18
1641-BYBTK,Month-to-Month,TRUE,Credit Card,20.2,98.35,0,0,101.46,199.81
2955-PSXOE,Month-to-Month,TRUE,Bank Withdrawal,20.2,20.2,0,0,43.52,63.72
3039-MJSLN,Month-to-Month,FALSE,Bank Withdrawal,20.2,50.6,0,0,55.29,105.89
3247-MHJKM,Month-to-Month,FALSE,Mailed Check,20.2,20.2,0,0,42.15,62.35
3345-JHUEO,Month-to-Month,TRUE,Bank Withdrawal,20.2,55.7,0,0,186.12,241.82
3744-ZBHON,Month-to-Month,FALSE,Bank Withdrawal,20.2,65.95,0,0,95.43,161.38
4786-UKSNZ,Month-to-Month,FALSE,Credit Card,20.2,20.2,0,0,11.25,31.45
5356-RHIPP,Month-to-Month,TRUE,Credit Card,20.2,20.2,0,0,45.49,65.69
5850-BDWCY,Month-to-Month,FALSE,Credit Card,20.2,123.65,0,0,259.08,382.73
6131-IUNXN,Month-to-Month,FALSE,Mailed Check,20.2,382.2,0,0,891.29,1273.49
6380-ARCEH,Month-to-Month,FALSE,Credit Card,20.2,20.2,0,0,41.1,61.3
7310-EGVHZ,Month-to-Month,FALSE,Bank Withdrawal,20.2,20.2,0,0,24.48,44.68
7839-QRKXN,Month-to-Month,TRUE,Credit Card,20.2,20.2,0,0,48.25,68.45
8048-DSDFQ,Month-to-Month,FALSE,Credit Card,20.2,20.2,0,0,13.08,33.28
8305-VHZBZ,Month-to-Month,TRUE,Mailed Check,20.2,20.2,0,0,13.27,33.47
0670-KDOMA,Month-to-Month,TRUE,Credit Card,20.25,20.25,0,0,28.18,48.43
2081-KJSQF,Month-to-Month,TRUE,Credit Card,20.25,20.25,0,0,42.96,63.21
2371-JUNGC,Month-to-Month,FALSE,Credit Card,20.25,208,0,0,314.82,522.82
2439-QKJUL,Month-to-Month,FALSE,Credit Card,20.25,109.8,0,0,39.15,148.95
2876-VBBBL,Month-to-Month,TRUE,Credit Card,20.25,20.25,0,0,10.71,30.96
3195-TQDZX,Month-to-Month,TRUE,Bank Withdrawal,20.25,61.45,0,0,4.71,66.16
4054-CUMIA,Month-to-Month,TRUE,Credit Card,20.25,401.95,0,0,637.92,1039.87
4083-EUGRJ,Month-to-Month,FALSE,Credit Card,20.25,178.5,0,0,80.19,258.69
4203-QGNZA,Month-to-Month,FALSE,Credit Card,20.25,535.35,0,0,730.52,1265.87
4211-MMAZN,Month-to-Month,FALSE,Mailed Check,20.25,20.25,0,0,23.16,43.41
4488-PSYCG,Month-to-Month,FALSE,Bank Withdrawal,20.25,327.45,0,0,336.64,664.09
4732-RRJZC,Month-to-Month,FALSE,Credit Card,20.25,144.35,0,0,279.86,424.21
4797-MIWUM,Month-to-Month,TRUE,Bank Withdrawal,20.25,174.7,0,0,348.81,523.51
5067-DGXLL,Month-to-Month,FALSE,Credit Card,20.25,36.8,0,0,31.66,68.46
5260-UMPWX,Month-to-Month,TRUE,Credit Card,20.25,493.95,0,0,635.44,1129.39
5345-BMKWB,Month-to-Month,FALSE,Credit Card,20.25,158.35,0,0,39.84,198.19
5868-YTYKS,Month-to-Month,TRUE,Credit Card,20.25,20.25,0,0,47.25,67.5
6278-FEPBZ,Month-to-Month,FALSE,Credit Card,20.25,186.15,0,0,23.4,209.55
8203-XJZRC,Month-to-Month,FALSE,Credit Card,20.25,20.25,0,0,40.46,60.71
0142-GVYSN,Month-to-Month,TRUE,Bank Withdrawal,20.3,511.25,0,0,346.84,858.09
1755-RMCXH,Month-to-Month,FALSE,Credit Card,20.3,40.25,0,0,14.54,54.79
2342-CKIAO,Month-to-Month,FALSE,Credit Card,20.3,41.2,0,0,25.36,66.56
2676-ISHSF,Month-to-Month,FALSE,Credit Card,20.3,20.3,0,0,29.19,49.49
3090-QFUVD,Month-to-Month,FALSE,Credit Card,20.3,20.3,0,0,4.09,24.39
6131-JLWZM,Month-to-Month,TRUE,Credit Card,20.3,275.4,0,0,286.13,561.53
6838-HVLXG,Month-to-Month,FALSE,Mailed Check,20.3,246.7,0,0,387.84,634.54
7814-LEEVE,Month-to-Month,TRUE,Bank Withdrawal,20.3,20.3,0,0,6.64,26.94
8073-IJDCM,Month-to-Month,TRUE,Mailed Check,20.3,20.3,0,0,26.37,46.67
8204-TIFGJ,Month-to-Month,TRUE,Bank Withdrawal,20.3,470.6,0,0,373.98,844.58
9122-UMROB,Month-to-Month,FALSE,Credit Card,20.3,20.3,0,0,10.84,31.14
9256-JTBNZ,Month-to-Month,FALSE,Bank Withdrawal,20.3,246.3,0,0,538.12,784.42
0031-PVLZI,Month-to-Month,FALSE,Credit Card,20.35,76.35,0,0,49.72,126.07
0519-DRGTI,Month-to-Month,FALSE,Credit Card,20.35,442.6,0,0,849.2,1291.8
1552-TKMXS,Month-to-Month,FALSE,Credit Card,20.35,869.9,0,0,249.9,1119.8
1850-AKQEP,Month-to-Month,FALSE,Credit Card,20.35,178.7,0,0,114.96,293.66
2085-JVGAD,Month-to-Month,FALSE,Bank Withdrawal,20.35,697.65,45.07,0,79.55,732.13
2592-YKDIF,Month-to-Month,FALSE,Credit Card,20.35,20.35,0,0,44.09,64.44
2739-CCZMB,Month-to-Month,FALSE,Credit Card,20.35,122,0,0,40.05,162.05
3590-TCXTB,Month-to-Month,FALSE,Credit Card,20.35,20.35,0,0,31.97,52.32
4195-SMMNX,Month-to-Month,FALSE,Mailed Check,20.35,33.2,0,0,64.06,97.26
4634-JLRJT,Month-to-Month,TRUE,Credit Card,20.35,20.35,0,0,29.86,50.21
5562-YJQGT,Month-to-Month,FALSE,Credit Card,20.35,35.1,0,0,4.92,40.02
5687-DKDTV,Month-to-Month,FALSE,Credit Card,20.35,77.5,0,0,150.64,228.14
6621-YOBKI,Month-to-Month,FALSE,Credit Card,20.35,92.75,0,0,158.9,251.65
6671-NGWON,Month-to-Month,FALSE,Credit Card,20.35,150.6,0,0,290.99,441.59
8739-QOTTN,Month-to-Month,FALSE,Credit Card,20.35,41.85,0,0,10.84,52.69
9818-XQCUV,Month-to-Month,FALSE,Credit Card,20.35,45.3,0,0,51.84,97.14
9860-LISIZ,Month-to-Month,FALSE,Credit Card,20.35,673.2,0,0,1249.5,1922.7
9932-WBWIK,Month-to-Month,FALSE,Credit Card,20.35,215.25,0,0,526.68,741.93
1159-WFSGR,Month-to-Month,FALSE,Bank Withdrawal,20.4,321.4,0,0,728.64,1050.04
1222-KJNZD,Month-to-Month,TRUE,Bank Withdrawal,20.4,745.3,0,0,75.6,820.9
1539-LNKHM,Month-to-Month,FALSE,Credit Card,20.4,266.6,0,0,278.4,545
1963-VAUKV,Month-to-Month,FALSE,Mailed Check,20.4,20.4,0,0,22.12,42.52
2410-CIYFZ,Month-to-Month,FALSE,Mailed Check,20.4,42.9,0,0,99.06,141.96
3727-JEZTU,Month-to-Month,FALSE,Credit Card,20.4,20.4,0,0,45.91,66.31
4486-EFAEB,Month-to-Month,TRUE,Bank Withdrawal,20.4,251.65,0,0,609.96,861.61
4568-TTZRT,Month-to-Month,FALSE,Credit Card,20.4,181.8,0,0,123.48,305.28
6579-JPICP,Month-to-Month,FALSE,Mailed Check,20.4,20.4,0,0,17.81,38.21
8735-NBLWT,Month-to-Month,FALSE,Credit Card,20.4,184.1,0,0,412.47,596.57
9770-LXDBK,Month-to-Month,FALSE,Credit Card,20.4,63.15,0,0,44.37,107.52
9929-PLVPA,Month-to-Month,FALSE,Credit Card,20.4,94.5,0,0,123.16,217.66
0673-IGUQO,Month-to-Month,FALSE,Credit Card,20.45,20.45,0,0,30.09,50.54
1385-TQOZW,Month-to-Month,TRUE,Credit Card,20.45,147.55,0,0,413.91,561.46
2668-TZSPS,Month-to-Month,FALSE,Mailed Check,20.45,20.45,0,0,39.61,60.06
3594-IVHJZ,Month-to-Month,TRUE,Mailed Check,20.45,42.45,0,0,94.38,136.83
3752-CQSJI,Month-to-Month,TRUE,Credit Card,20.45,254.5,0,0,213.2,467.7
4623-ZKHLY,Month-to-Month,TRUE,Bank Withdrawal,20.45,471.55,0,0,457.16,928.71
5546-BYZSM,Month-to-Month,FALSE,Bank Withdrawal,20.45,775.6,0,0,634.68,1410.28
5774-XZTQC,Month-to-Month,FALSE,Credit Card,20.45,150.75,0,0,40.88,191.63
5996-DAOQL,Month-to-Month,TRUE,Credit Card,20.45,20.45,0,0,42.17,62.62
7010-ZMVBF,Month-to-Month,FALSE,Credit Card,20.45,357,0,0,262.8,619.8
7140-ADSMJ,Month-to-Month,TRUE,Credit Card,20.45,162.3,0,0,281.68,443.98
7266-GSSJX,Month-to-Month,TRUE,Bank Withdrawal,20.45,250.8,0,0,183.37,434.17
7706-DZNKK,Month-to-Month,TRUE,Credit Card,20.45,237.3,0,0,489.83,727.13
7998-ZLXWN,Month-to-Month,FALSE,Credit Card,20.45,330.8,0,0,186.15,516.95
8262-COGGB,Month-to-Month,TRUE,Mailed Check,20.45,20.45,0,0,11.61,32.06
8942-DBMHZ,Month-to-Month,FALSE,Mailed Check,20.45,255.35,0,0,493.32,748.67
9184-GALIL,Month-to-Month,FALSE,Credit Card,20.45,781.25,0,0,108.68,889.93
9618-LFJRU,Month-to-Month,FALSE,Credit Card,20.45,82.85,0,0,12.2,95.05
0536-BGFMZ,Month-to-Month,FALSE,Credit Card,20.5,563.05,0,0,1185.24,1748.29
1866-ZSLJM,Month-to-Month,FALSE,Credit Card,20.5,402.85,0,0,690.69,1093.54
2002-MZHWP,Month-to-Month,FALSE,Credit Card,20.5,20.5,0,0,26.12,46.62
2732-ISEZX,Month-to-Month,TRUE,Credit Card,20.5,104.3,0,0,123.05,227.35
2792-VPPET,Month-to-Month,TRUE,Bank Withdrawal,20.5,76.95,0,0,111.03,187.98
4255-DDUOU,Month-to-Month,TRUE,Mailed Check,20.5,20.5,0,0,34.57,55.07
4745-LSPLO,Month-to-Month,FALSE,Credit Card,20.5,20.5,0,0,19.85,40.35
6231-WFGFH,Month-to-Month,TRUE,Mailed Check,20.5,77.6,0,0,14.52,92.12
6476-EPYZR,Month-to-Month,FALSE,Credit Card,20.5,255.5,0,0,552.72,808.22
9753-OYLBX,Month-to-Month,FALSE,Credit Card,20.5,20.5,0,0,8.56,29.06
1784-BXEFA,Month-to-Month,TRUE,Mailed Check,20.55,187.35,0,0,47.6,234.95
1925-GMVBW,Month-to-Month,FALSE,Credit Card,20.55,96.1,0,0,122.65,218.75
3803-KMQFW,Month-to-Month,FALSE,Credit Card,20.55,20.55,0,0,37.92,58.47
4390-KYULV,Month-to-Month,TRUE,Credit Card,20.55,51.15,0,0,112.83,163.98
6942-LBFDP,Month-to-Month,TRUE,Mailed Check,20.55,33.6,0,0,33.4,67
7893-IXHRQ,Month-to-Month,FALSE,Bank Withdrawal,20.55,20.55,0,0,15.91,36.46
8963-MQVYN,Month-to-Month,TRUE,Bank Withdrawal,20.55,469.85,0,0,967.34,1437.19
9512-PHSMG,Month-to-Month,TRUE,Credit Card,20.55,252.75,0,0,104.2,356.95
9708-KFDBY,Month-to-Month,FALSE,Credit Card,20.55,20.55,0,0,7.32,27.87
0787-LHDYT,Month-to-Month,TRUE,Credit Card,20.6,330.25,0,0,535.04,865.29
1038-RQOST,Month-to-Month,FALSE,Credit Card,20.6,414.95,0,0,89.3,504.25
3976-NLDEZ,Month-to-Month,FALSE,Credit Card,20.6,20.6,0,0,1.48,22.08
5049-GLYVG,Month-to-Month,FALSE,Credit Card,20.6,20.6,0,0,47.26,67.86
7407-SUJIZ,Month-to-Month,FALSE,Credit Card,20.6,541.5,0,0,334,875.5
1488-SYSFC,Month-to-Month,TRUE,Bank Withdrawal,20.65,702.05,43.76,0,296.36,954.65
2480-JZOSN,Month-to-Month,TRUE,Credit Card,20.65,20.65,0,0,35.24,55.89
2839-RFSQE,Month-to-Month,FALSE,Mailed Check,20.65,38.7,0,0,49.42,88.12
3012-VFFMN,Month-to-Month,FALSE,Credit Card,20.65,158.95,0,0,35.07,194.02
3530-CRZSB,Month-to-Month,FALSE,Credit Card,20.65,155.9,0,0,108.78,264.68
3675-EQOZA,Month-to-Month,FALSE,Bank Withdrawal,20.65,93.55,0,0,212.6,306.15
5088-QZLRL,Month-to-Month,FALSE,Bank Withdrawal,20.65,20.65,0,0,1.47,22.12
6016-LVTJQ,Month-to-Month,FALSE,Credit Card,20.65,716.4,0,0,328.44,1044.84
6490-FGZAT,Month-to-Month,FALSE,Credit Card,20.65,109.3,0,0,194.04,303.34
8681-ICONS,Month-to-Month,TRUE,Mailed Check,20.65,654.85,0,0,714.56,1369.41
1614-JBEBI,Month-to-Month,TRUE,Mailed Check,20.7,137.6,0,0,211.76,349.36
2928-HLDBA,Month-to-Month,FALSE,Credit Card,20.7,112.75,0,0,46.32,159.07
3007-FDPEA,Month-to-Month,TRUE,Bank Withdrawal,20.7,39.85,0,0,27.78,67.63
6394-HHHZM,Month-to-Month,FALSE,Credit Card,20.7,57.5,0,0,115.23,172.73
7976-CICYS,Month-to-Month,TRUE,Credit Card,20.7,83.75,0,0,108.16,191.91
8620-RJPZN,Month-to-Month,FALSE,Bank Withdrawal,20.7,20.7,0,0,45.86,66.56
9367-OIUXP,Month-to-Month,FALSE,Credit Card,20.7,73.05,0,0,181.48,254.53
0463-WZZKO,Month-to-Month,TRUE,Credit Card,20.75,67.1,0,0,49.17,116.27
0750-EKNGL,Month-to-Month,FALSE,Mailed Check,20.75,141.1,0,0,330.33,471.43
0816-TSPHQ,Month-to-Month,FALSE,Credit Card,20.75,44.2,0,0,55.34,99.54
2700-LUEVA,Month-to-Month,FALSE,Credit Card,20.75,20.75,0,0,36.28,57.03
3645-DEYGF,Month-to-Month,FALSE,Credit Card,20.75,20.75,0,0,7.57,28.32
5372-FBKBN,Month-to-Month,FALSE,Credit Card,20.75,452.2,0,0,182.28,634.48
9046-DQMTP,Month-to-Month,FALSE,Bank Withdrawal,20.75,739.9,0,0,627.2,1367.1
1760-CAZHT,Month-to-Month,FALSE,Credit Card,20.8,460.2,21.81,0,76.75,515.14
4013-GUXND,Month-to-Month,FALSE,Credit Card,20.8,20.8,0,0,48.14,68.94
4803-LBYPN,Month-to-Month,FALSE,Credit Card,20.8,635.9,46.07,0,1514.36,2104.19
2621-UDNLU,Month-to-Month,FALSE,Credit Card,20.85,72,0,0,35.31,107.31
2958-NHPPS,Month-to-Month,FALSE,Bank Withdrawal,20.85,473.9,0,0,812.36,1286.26
6982-UQZLY,Month-to-Month,TRUE,Credit Card,20.85,20.85,0,0,22.86,43.71
7219-TLZHO,Month-to-Month,FALSE,Credit Card,20.85,62.9,0,0,159.56,222.46
7764-BDPEE,Month-to-Month,FALSE,Credit Card,20.85,60.65,0,0,58.74,119.39
0426-TIRNE,Month-to-Month,FALSE,Credit Card,20.9,20.9,0,0,15.51,36.41
3847-BAERP,Month-to-Month,TRUE,Credit Card,20.9,247,0,0,123.9,370.9
7243-LCGGZ,Month-to-Month,FALSE,Mailed Check,20.9,20.9,0,0,10.21,31.11
7434-SHXLS,Month-to-Month,FALSE,Mailed Check,20.9,20.9,0,0,15.73,36.63
9313-QOLTZ,Month-to-Month,FALSE,Credit Card,20.9,518.3,0,0,824.98,1343.28
4063-EIKNQ,Month-to-Month,FALSE,Bank Withdrawal,20.95,267.35,18.17,0,173.03,422.21
5624-BQSSA,Month-to-Month,FALSE,Credit Card,20.95,20.95,0,0,40.48,61.43
5955-EPOAZ,Month-to-Month,TRUE,Credit Card,20.95,109.5,0,0,259.14,368.64
6728-WYQBC,Month-to-Month,FALSE,Bank Withdrawal,20.95,20.95,0,0,2.29,23.24
9986-BONCE,Month-to-Month,FALSE,Bank Withdrawal,20.95,85.5,0,0,8.04,93.54
6770-XUAGN,Month-to-Month,TRUE,Bank Withdrawal,21,21,0,0,16.66,37.66
0278-YXOOG,Month-to-Month,FALSE,Credit Card,21.05,113.85,0,0,171.3,285.15
0547-HURJB,Month-to-Month,FALSE,Credit Card,21.05,235.8,0,0,232.56,468.36
1045-LTCYT,Month-to-Month,FALSE,Credit Card,21.05,139.75,0,0,344.4,484.15
8267-KFGYD,Month-to-Month,TRUE,Mailed Check,21.05,21.05,0,0,10.14,31.19
2111-DWYHN,Month-to-Month,FALSE,Credit Card,21.1,21.1,0,0,18.81,39.91
8246-SHFGA,Month-to-Month,FALSE,Credit Card,21.1,385.55,0,0,578.34,963.89
8044-BGWPI,Month-to-Month,TRUE,Bank Withdrawal,21.15,306.05,0,0,406.8,712.85
8003-EWNDZ,Month-to-Month,TRUE,Bank Withdrawal,21.2,222.65,0,0,104.6,327.25
8785-EPNCG,Month-to-Month,FALSE,Credit Card,23.15,245.2,0,0,340.01,585.21
3797-VTIDR,Month-to-Month,TRUE,Bank Withdrawal,23.45,23.45,0,0,0,23.45
6258-NGCNG,Month-to-Month,FALSE,Credit Card,23.5,173,0,0,9.87,182.87
7343-EOBEU,Month-to-Month,TRUE,Credit Card,23.6,89.05,0,0,42.3,131.35
6834-NXDCA,Month-to-Month,TRUE,Bank Withdrawal,23.9,300.8,0,0,0,300.8
2740-JFBOK,Month-to-Month,TRUE,Bank Withdrawal,24,226.55,0,0,30.1,256.65
5701-SVCWR,Month-to-Month,FALSE,Credit Card,24,24,0,0,32.95,56.95
2565-JSLRY,Month-to-Month,TRUE,Mailed Check,24.05,24.05,0,0,20.26,44.31
4830-FAXFM,Month-to-Month,TRUE,Credit Card,24.1,439.2,0,0,275.12,714.32
7812-FZHPE,Month-to-Month,FALSE,Credit Card,24.1,409.9,0,0,310.42,720.32
2346-DJQTB,Month-to-Month,FALSE,Bank Withdrawal,24.15,812.5,0,40,0,852.5
5351-QESIO,Month-to-Month,FALSE,Mailed Check,24.2,24.2,0,0,0,24.2
1334-FJSVR,Month-to-Month,TRUE,Bank Withdrawal,24.25,24.25,0,0,0,24.25
5442-BXVND,Month-to-Month,FALSE,Bank Withdrawal,24.25,838.5,0,0,329.01,1167.51
5650-VDUDS,Month-to-Month,TRUE,Mailed Check,24.25,96.05,0,0,0,96.05
1777-JYQPJ,Month-to-Month,FALSE,Mailed Check,24.3,38.45,0,0,0,38.45
2233-FAGXV,Month-to-Month,TRUE,Credit Card,24.3,132.25,0,0,33.5,165.75
6180-YBIQI,Month-to-Month,FALSE,Credit Card,24.3,100.2,0,0,0,100.2
5482-PLVPE,Month-to-Month,FALSE,Bank Withdrawal,24.35,41.85,0,0,0,41.85
2933-FILNV,Month-to-Month,TRUE,Credit Card,24.4,36.55,0,0,0,36.55
3439-GVUSX,Month-to-Month,FALSE,Credit Card,24.4,24.4,0,0,0,24.4
3682-YEUWS,Month-to-Month,TRUE,Credit Card,24.4,253.9,0,0,41.6,295.5
7365-BVCJH,Month-to-Month,TRUE,Bank Withdrawal,24.4,24.4,0,0,0,24.4
9895-VFOXH,Month-to-Month,FALSE,Credit Card,24.4,24.4,0,10,0,34.4
5261-QSHQM,Month-to-Month,TRUE,Bank Withdrawal,24.45,86.6,0,0,0,86.6
5590-YRFJT,Month-to-Month,TRUE,Bank Withdrawal,24.45,482.8,0,0,0,482.8
8263-JQAIK,Month-to-Month,TRUE,Credit Card,24.45,47.5,0,0,0,47.5
9136-ALYBR,Month-to-Month,TRUE,Mailed Check,24.45,24.45,0,0,0,24.45
4236-UJPWO,Month-to-Month,FALSE,Bank Withdrawal,24.5,46.4,0,0,0,46.4
5018-HEKFO,Month-to-Month,TRUE,Credit Card,24.5,270.15,0,0,170.1,440.25
3055-MJDSB,Month-to-Month,TRUE,Mailed Check,24.6,190.1,0,0,0,190.1
9227-LUNBG,Month-to-Month,FALSE,Bank Withdrawal,24.6,24.6,0,0,0,24.6
9277-JOOMO,Month-to-Month,FALSE,Credit Card,24.6,86.35,0,0,78.99,165.34
1744-JHKYS,Month-to-Month,FALSE,Bank Withdrawal,24.7,780.2,0,0,391.68,1171.88
2538-OIMXF,Month-to-Month,FALSE,Credit Card,24.7,24.7,0,70,0,94.7
2862-PFNIK,Month-to-Month,TRUE,Bank Withdrawal,24.7,24.7,0,0,0,24.7
3486-KHMLI,Month-to-Month,FALSE,Credit Card,24.7,467.15,0,0,656.46,1123.61
9546-KDTRB,Month-to-Month,FALSE,Bank Withdrawal,24.7,465.85,1.65,0,225.34,689.54
